FIPS,County Name,State,Avg Temperature (°F),Data Points
20123,"MI: Newaygo County",MI,48.56,12
20125,"MI: Oakland County",MI,50.49,12
20127,"MI: Oceana County",MI,48.56,12
20129,"MI: Ogemaw County",MI,47.22,12
20131,"MI: Ontonagon County",MI,42.90,12
20133,"MI: Osceola County",MI,46.94,12
20135,"MI: Oscoda County",MI,46.39,12
20137,"MI: Otsego County",MI,46.14,12
20139,"MI: Ottawa County",MI,50.71,12
20141,"MI: Presque Isle County",MI,46.25,12
20143,"MI: Roscommon County",MI,46.82,12
20145,"MI: Saginaw County",MI,50.13,12
20147,"MI: St. Clair County",MI,51.06,12
20149,"MI: St. Joseph County",MI,51.63,12
20151,"MI: Sanilac County",MI,49.64,12
20153,"MI: Schoolcraft County",MI,43.62,12
20155,"MI: Shiawassee County",MI,50.01,12
20157,"MI: Tuscola County",MI,49.71,12
20159,"MI: Van Buren County",MI,51.14,12
20161,"MI: Washtenaw County",MI,50.10,12
20163,"MI: Wayne County",MI,51.97,12
20165,"MI: Wexford County",MI,46.85,12
21001,"MN: Aitkin County",MN,42.69,12
21003,"MN: Anoka County",MN,47.00,12
21005,"MN: Becker County",MN,42.49,12
21007,"MN: Beltrami County",MN,41.57,12
21009,"MN: Benton County",MN,45.35,12
21011,"MN: Big Stone County",MN,45.37,12
21013,"MN: Blue Earth County",MN,47.46,12
21015,"MN: Brown County",MN,47.21,12
21017,"MN: Carlton County",MN,41.96,12
21019,"MN: Carver County",MN,47.45,12
21021,"MN: Cass County",MN,43.21,12
21023,"MN: Chippewa County",MN,46.01,12
21025,"MN: Chisago County",MN,46.30,12
21027,"MN: Clay County",MN,43.29,12
21029,"MN: Clearwater County",MN,41.76,12
21031,"MN: Cook County",MN,38.75,12
21033,"MN: Cottonwood County",MN,47.03,12
21035,"MN: Crow Wing County",MN,44.14,12
21037,"MN: Dakota County",MN,47.99,12
21039,"MN: Dodge County",MN,46.92,12
21041,"MN: Douglas County",MN,44.18,12
21043,"MN: Faribault County",MN,47.79,12
21045,"MN: Fillmore County",MN,46.90,12
21047,"MN: Freeborn County",MN,47.58,12
21049,"MN: Goodhue County",MN,47.41,12
21051,"MN: Grant County",MN,44.58,12
21053,"MN: Hennepin County",MN,47.72,12
21055,"MN: Houston County",MN,48.46,12
21057,"MN: Hubbard County",MN,42.85,12
21059,"MN: Isanti County",MN,46.10,12
21061,"MN: Itasca County",MN,41.70,12
21063,"MN: Jackson County",MN,47.31,12
21065,"MN: Kanabec County",MN,44.87,12
21067,"MN: Kandiyohi County",MN,45.40,12
21069,"MN: Kittson County",MN,40.99,12
21071,"MN: Koochiching County",MN,41.08,12
21073,"MN: Lac qui Parle County",MN,46.07,12
21075,"MN: Lake County",MN,39.29,12
21077,"MN: Lake of the Woods County",MN,40.92,12
21079,"MN: Le Sueur County",MN,47.28,12
21081,"MN: Lincoln County",MN,45.52,12
21083,"MN: Lyon County",MN,46.66,12
21085,"MN: McLeod County",MN,46.76,12
21087,"MN: Mahnomen County",MN,41.76,12
21089,"MN: Marshall County",MN,40.58,12
21091,"MN: Martin County",MN,47.47,12
21093,"MN: Meeker County",MN,45.56,12
21095,"MN: Mille Lacs County",MN,44.85,12
21097,"MN: Morrison County",MN,44.92,12
21099,"MN: Mower County",MN,47.17,12
21101,"MN: Murray County",MN,46.32,12
21103,"MN: Nicollet County",MN,47.38,12
21105,"MN: Nobles County",MN,46.85,12
21107,"MN: Norman County",MN,42.11,12
21109,"MN: Olmsted County",MN,47.04,12
21111,"MN: Otter Tail County",MN,43.55,12
21113,"MN: Pennington County",MN,40.65,12
21115,"MN: Pine County",MN,44.20,12
21117,"MN: Pipestone County",MN,46.03,12
21119,"MN: Polk County",MN,41.55,12
21121,"MN: Pope County",MN,44.86,12
21123,"MN: Ramsey County",MN,47.89,12
21125,"MN: Red Lake County",MN,41.05,12
21127,"MN: Redwood County",MN,47.03,12
21129,"MN: Renville County",MN,46.73,12
21131,"MN: Rice County",MN,47.26,12
21133,"MN: Rock County",MN,47.19,12
21135,"MN: Roseau County",MN,40.06,12
21137,"MN: St. Louis County",MN,40.64,12
21139,"MN: Scott County",MN,47.87,12
21141,"MN: Sherburne County",MN,46.10,12
21143,"MN: Sibley County",MN,47.36,12
21145,"MN: Stearns County",MN,45.07,12
21147,"MN: Steele County",MN,47.15,12
21149,"MN: Stevens County",MN,45.17,12
21151,"MN: Swift County",MN,45.52,12
21153,"MN: Todd County",MN,44.51,12
21155,"MN: Traverse County",MN,44.77,12
21157,"MN: Wabasha County",MN,47.72,12
21159,"MN: Wadena County",MN,43.90,12
21161,"MN: Waseca County",MN,47.19,12
21163,"MN: Washington County",MN,47.50,12
21165,"MN: Watonwan County",MN,47.26,12
21167,"MN: Wilkin County",MN,44.20,12
21169,"MN: Winona County",MN,48.02,12
21171,"MN: Wright County",MN,46.48,12
21173,"MN: Yellow Medicine County",MN,46.52,12
22001,"MS: Adams County",MS,68.40,12
22003,"MS: Alcorn County",MS,62.32,12
22005,"MS: Amite County",MS,68.78,12
22007,"MS: Attala County",MS,65.45,12
22009,"MS: Benton County",MS,62.42,12
22011,"MS: Bolivar County",MS,65.40,12
22013,"MS: Calhoun County",MS,64.28,12
22015,"MS: Carroll County",MS,66.23,12
22017,"MS: Chickasaw County",MS,64.84,12
22019,"MS: Choctaw County",MS,64.64,12
22021,"MS: Claiborne County",MS,68.09,12
22023,"MS: Clarke County",MS,67.03,12
22025,"MS: Clay County",MS,65.56,12
22027,"MS: Coahoma County",MS,64.77,12
22029,"MS: Copiah County",MS,68.33,12
22031,"MS: Covington County",MS,68.08,12
22033,"MS: DeSoto County",MS,63.83,12
22035,"MS: Forrest County",MS,68.72,12
22037,"MS: Franklin County",MS,68.14,12
22039,"MS: George County",MS,69.20,12
22041,"MS: Greene County",MS,68.31,12
22043,"MS: Grenada County",MS,65.31,12
22045,"MS: Hancock County",MS,70.36,12
22047,"MS: Harrison County",MS,69.98,12
22049,"MS: Hinds County",MS,68.15,12
22051,"MS: Holmes County",MS,67.22,12
22053,"MS: Humphreys County",MS,67.77,12
22055,"MS: Issaquena County",MS,67.62,12
22057,"MS: Itawamba County",MS,64.37,12
22059,"MS: Jackson County",MS,69.94,12
22061,"MS: Jasper County",MS,66.90,12
22063,"MS: Jefferson County",MS,67.97,12
22065,"MS: Jefferson Davis County",MS,68.62,12
22067,"MS: Jones County",MS,67.62,12
22069,"MS: Kemper County",MS,65.88,12
22071,"MS: Lafayette County",MS,63.86,12
22073,"MS: Lamar County",MS,68.96,12
22075,"MS: Lauderdale County",MS,66.61,12
22077,"MS: Lawrence County",MS,69.10,12
22079,"MS: Leake County",MS,66.22,12
22081,"MS: Lee County",MS,64.78,12
22083,"MS: Leflore County",MS,67.25,12
22085,"MS: Lincoln County",MS,68.48,12
22087,"MS: Lowndes County",MS,65.92,12
22089,"MS: Madison County",MS,67.54,12
22091,"MS: Marion County",MS,69.58,12
22093,"MS: Marshall County",MS,63.03,12
22095,"MS: Monroe County",MS,65.14,12
22097,"MS: Montgomery County",MS,64.55,12
22099,"MS: Neshoba County",MS,65.77,12
22101,"MS: Newton County",MS,66.60,12
22103,"MS: Noxubee County",MS,65.95,12
22105,"MS: Oktibbeha County",MS,65.71,12
22107,"MS: Panola County",MS,64.25,12
22109,"MS: Pearl River County",MS,69.55,12
22111,"MS: Perry County",MS,68.49,12
22113,"MS: Pike County",MS,69.20,12
22115,"MS: Pontotoc County",MS,64.34,12
22117,"MS: Prentiss County",MS,63.42,12
22119,"MS: Quitman County",MS,64.80,12
22121,"MS: Rankin County",MS,67.62,12
22123,"MS: Scott County",MS,66.78,12
22125,"MS: Sharkey County",MS,67.64,12
22127,"MS: Simpson County",MS,68.04,12
22129,"MS: Smith County",MS,67.26,12
22131,"MS: Stone County",MS,69.17,12
22133,"MS: Sunflower County",MS,66.46,12
22135,"MS: Tallahatchie County",MS,65.70,12
22137,"MS: Tate County",MS,63.84,12
22139,"MS: Tippah County",MS,62.54,12
22141,"MS: Tishomingo County",MS,62.74,12
22143,"MS: Tunica County",MS,64.38,12
22145,"MS: Union County",MS,63.83,12
22147,"MS: Walthall County",MS,69.43,12
22149,"MS: Warren County",MS,68.16,12
22151,"MS: Washington County",MS,66.66,12
22153,"MS: Wayne County",MS,67.17,12
22155,"MS: Webster County",MS,64.40,12
22157,"MS: Wilkinson County",MS,69.02,12
22159,"MS: Winston County",MS,65.32,12
22161,"MS: Yalobusha County",MS,64.45,12
22163,"MS: Yazoo County",MS,68.00,12
23001,"MO: Adair County",MO,54.34,12
23003,"MO: Andrew County",MO,54.64,12
23005,"MO: Atchison County",MO,53.87,12
23007,"MO: Audrain County",MO,56.17,12
23009,"MO: Barry County",MO,58.74,12
23011,"MO: Barton County",MO,59.16,12
23013,"MO: Bates County",MO,58.01,12
23015,"MO: Benton County",MO,57.60,12
23017,"MO: Bollinger County",MO,58.24,12
23019,"MO: Boone County",MO,57.28,12
23021,"MO: Buchanan County",MO,55.49,12
23023,"MO: Butler County",MO,60.29,12
23025,"MO: Caldwell County",MO,54.84,12
23027,"MO: Callaway County",MO,57.70,12
23029,"MO: Camden County",MO,58.79,12
23031,"MO: Cape Girardeau County",MO,58.85,12
23033,"MO: Carroll County",MO,55.78,12
23035,"MO: Carter County",MO,58.86,12
23037,"MO: Cass County",MO,57.52,12
23039,"MO: Cedar County",MO,59.51,12
23041,"MO: Chariton County",MO,55.96,12
23043,"MO: Christian County",MO,57.86,12
23045,"MO: Clark County",MO,54.19,12
23047,"MO: Clay County",MO,56.41,12
23049,"MO: Clinton County",MO,55.11,12
23051,"MO: Cole County",MO,58.75,12
23053,"MO: Cooper County",MO,57.56,12
23055,"MO: Crawford County",MO,57.07,12
23057,"MO: Dade County",MO,59.30,12
23059,"MO: Dallas County",MO,58.03,12
23061,"MO: Daviess County",MO,54.72,12
23063,"MO: DeKalb County",MO,54.67,12
23065,"MO: Dent County",MO,56.84,12
23067,"MO: Douglas County",MO,58.34,12
23069,"MO: Dunklin County",MO,61.84,12
23071,"MO: Franklin County",MO,57.68,12
23073,"MO: Gasconade County",MO,57.51,12
23075,"MO: Gentry County",MO,54.44,12
23077,"MO: Greene County",MO,58.15,12
23079,"MO: Grundy County",MO,54.39,12
23081,"MO: Harrison County",MO,54.09,12
23083,"MO: Henry County",MO,57.91,12
23085,"MO: Hickory County",MO,58.25,12
23087,"MO: Holt County",MO,54.85,12
23089,"MO: Howard County",MO,56.92,12
23091,"MO: Howell County",MO,59.55,12
23093,"MO: Iron County",MO,56.97,12
23095,"MO: Jackson County",MO,57.15,12
23097,"MO: Jasper County",MO,59.75,12
23099,"MO: Jefferson County",MO,58.66,12
23101,"MO: Johnson County",MO,57.45,12
23103,"MO: Knox County",MO,54.25,12
23105,"MO: Laclede County",MO,58.20,12
23107,"MO: Lafayette County",MO,56.76,12
23109,"MO: Lawrence County",MO,58.55,12
23111,"MO: Lewis County",MO,54.56,12
23113,"MO: Lincoln County",MO,56.60,12
23115,"MO: Linn County",MO,54.77,12
23117,"MO: Livingston County",MO,54.96,12
23119,"MO: McDonald County",MO,60.15,12
23121,"MO: Macon County",MO,54.93,12
23123,"MO: Madison County",MO,57.39,12
23125,"MO: Maries County",MO,58.49,12
23127,"MO: Marion County",MO,55.43,12
23129,"MO: Mercer County",MO,53.39,12
23131,"MO: Miller County",MO,59.03,12
23133,"MO: Mississippi County",MO,60.54,12
23135,"MO: Moniteau County",MO,58.12,12
23137,"MO: Monroe County",MO,55.36,12
23139,"MO: Montgomery County",MO,56.79,12
23141,"MO: Morgan County",MO,57.89,12
23143,"MO: New Madrid County",MO,61.05,12
23145,"MO: Newton County",MO,60.15,12
23147,"MO: Nodaway County",MO,53.70,12
23149,"MO: Oregon County",MO,59.91,12
23151,"MO: Osage County",MO,58.49,12
23153,"MO: Ozark County",MO,59.27,12
23155,"MO: Pemiscot County",MO,62.12,12
23157,"MO: Perry County",MO,57.81,12
23159,"MO: Pettis County",MO,57.33,12
23161,"MO: Phelps County",MO,58.05,12
23163,"MO: Pike County",MO,56.05,12
23165,"MO: Platte County",MO,56.57,12
23167,"MO: Polk County",MO,58.82,12
23169,"MO: Pulaski County",MO,58.62,12
23171,"MO: Putnam County",MO,53.25,12
23173,"MO: Ralls County",MO,55.93,12
23175,"MO: Randolph County",MO,55.73,12
23177,"MO: Ray County",MO,55.82,12
23179,"MO: Reynolds County",MO,57.30,12
23181,"MO: Ripley County",MO,60.06,12
23183,"MO: St. Charles County",MO,58.14,12
23185,"MO: St. Clair County",MO,58.53,12
23186,"MO: Ste. Genevieve County",MO,57.74,12
23187,"MO: St. Francois County",MO,57.39,12
23189,"MO: St. Louis County",MO,58.74,12
23195,"MO: Saline County",MO,56.92,12
23197,"MO: Schuyler County",MO,53.84,12
23199,"MO: Scotland County",MO,54.08,12
23201,"MO: Scott County",MO,60.03,12
23203,"MO: Shannon County",MO,58.59,12
23205,"MO: Shelby County",MO,54.51,12
23207,"MO: Stoddard County",MO,60.16,12
23209,"MO: Stone County",MO,58.67,12
23211,"MO: Sullivan County",MO,53.89,12
23213,"MO: Taney County",MO,59.12,12
23215,"MO: Texas County",MO,58.01,12
23217,"MO: Vernon County",MO,58.75,12
23219,"MO: Warren County",MO,57.16,12
23221,"MO: Washington County",MO,57.45,12
23223,"MO: Wayne County",MO,58.37,12
23225,"MO: Webster County",MO,57.21,12
23227,"MO: Worth County",MO,53.68,12
23229,"MO: Wright County",MO,57.66,12
23510,"MO: St. Louis city",MO,58.93,12
24001,"MT: Beaverhead County",MT,38.42,12
24003,"MT: Big Horn County",MT,46.09,12
24005,"MT: Blaine County",MT,44.03,12
24007,"MT: Broadwater County",MT,43.85,12
24009,"MT: Carbon County",MT,43.78,12
24011,"MT: Carter County",MT,45.76,12
24013,"MT: Cascade County",MT,45.26,12
24015,"MT: Chouteau County",MT,46.62,12
24017,"MT: Custer County",MT,46.86,12
24019,"MT: Daniels County",MT,41.51,12
24021,"MT: Dawson County",MT,44.65,12
24023,"MT: Deer Lodge County",MT,38.69,12
24025,"MT: Fallon County",MT,45.01,12
24027,"MT: Fergus County",MT,45.66,12
24029,"MT: Flathead County",MT,42.07,12
24031,"MT: Gallatin County",MT,40.44,12
24033,"MT: Garfield County",MT,46.54,12
24035,"MT: Glacier County",MT,42.31,12
24037,"MT: Golden Valley County",MT,45.50,12
24039,"MT: Granite County",MT,40.47,12
24041,"MT: Hill County",MT,43.53,12
24043,"MT: Jefferson County",MT,42.01,12
24045,"MT: Judith Basin County",MT,43.29,12
24047,"MT: Lake County",MT,45.06,12
24049,"MT: Lewis and Clark County",MT,42.67,12
24051,"MT: Liberty County",MT,44.21,12
24053,"MT: Lincoln County",MT,43.76,12
24055,"MT: McCone County",MT,44.54,12
24057,"MT: Madison County",MT,40.12,12
24059,"MT: Meagher County",MT,41.24,12
24061,"MT: Mineral County",MT,43.53,12
24063,"MT: Missoula County",MT,42.88,12
24065,"MT: Musselshell County",MT,47.01,12
24067,"MT: Park County",MT,40.07,12
24069,"MT: Petroleum County",MT,47.58,12
24071,"MT: Phillips County",MT,44.49,12
24073,"MT: Pondera County",MT,44.31,12
24075,"MT: Powder River County",MT,46.67,12
24077,"MT: Powell County",MT,41.08,12
24079,"MT: Prairie County",MT,45.81,12
24081,"MT: Ravalli County",MT,41.39,12
24083,"MT: Richland County",MT,44.39,12
24085,"MT: Roosevelt County",MT,43.17,12
24087,"MT: Rosebud County",MT,46.84,12
24089,"MT: Sanders County",MT,44.24,12
24091,"MT: Sheridan County",MT,42.22,12
24093,"MT: Silver Bow County",MT,40.06,12
24095,"MT: Stillwater County",MT,44.31,12
24097,"MT: Sweet Grass County",MT,43.49,12
24099,"MT: Teton County",MT,43.99,12
24101,"MT: Toole County",MT,44.76,12
24103,"MT: Treasure County",MT,47.43,12
24105,"MT: Valley County",MT,43.04,12
24107,"MT: Wheatland County",MT,43.82,12
24109,"MT: Wibaux County",MT,44.71,12
24111,"MT: Yellowstone County",MT,47.71,12
25001,"NE: Adams County",NE,52.50,12
25003,"NE: Antelope County",NE,50.09,12
25005,"NE: Arthur County",NE,48.98,12
25007,"NE: Banner County",NE,48.11,12
25009,"NE: Blaine County",NE,49.71,12
25011,"NE: Boone County",NE,50.76,12
25013,"NE: Box Butte County",NE,47.83,12
25015,"NE: Boyd County",NE,49.58,12
25017,"NE: Brown County",NE,49.19,12
25019,"NE: Buffalo County",NE,51.65,12
25021,"NE: Burt County",NE,51.67,12
25023,"NE: Butler County",NE,51.93,12
25025,"NE: Cass County",NE,53.09,12
25027,"NE: Cedar County",NE,49.54,12
25029,"NE: Chase County",NE,51.19,12
25031,"NE: Cherry County",NE,48.89,12
25033,"NE: Cheyenne County",NE,48.12,12
25035,"NE: Clay County",NE,52.73,12
25037,"NE: Colfax County",NE,52.12,12
25039,"NE: Cuming County",NE,51.23,12
25041,"NE: Custer County",NE,50.16,12
25043,"NE: Dakota County",NE,50.29,12
25045,"NE: Dawes County",NE,48.75,12
25047,"NE: Dawson County",NE,50.94,12
25049,"NE: Deuel County",NE,49.28,12
25051,"NE: Dixon County",NE,49.65,12
25053,"NE: Dodge County",NE,52.32,12
25055,"NE: Douglas County",NE,52.98,12
25057,"NE: Dundy County",NE,51.90,12
25059,"NE: Fillmore County",NE,52.94,12
25061,"NE: Franklin County",NE,52.78,12
25063,"NE: Frontier County",NE,51.53,12
25065,"NE: Furnas County",NE,52.27,12
25067,"NE: Gage County",NE,53.50,12
25069,"NE: Garden County",NE,48.60,12
25071,"NE: Garfield County",NE,49.64,12
25073,"NE: Gosper County",NE,51.49,12
25075,"NE: Grant County",NE,48.17,12
25077,"NE: Greeley County",NE,50.53,12
25079,"NE: Hall County",NE,52.37,12
25081,"NE: Hamilton County",NE,52.75,12
25083,"NE: Harlan County",NE,52.75,12
25085,"NE: Hayes County",NE,51.14,12
25087,"NE: Hitchcock County",NE,52.04,12
25089,"NE: Holt County",NE,49.12,12
25091,"NE: Hooker County",NE,48.75,12
25093,"NE: Howard County",NE,51.65,12
25095,"NE: Jefferson County",NE,53.87,12
25097,"NE: Johnson County",NE,53.46,12
25099,"NE: Kearney County",NE,51.89,12
25101,"NE: Keith County",NE,50.13,12
25103,"NE: Keya Paha County",NE,49.28,12
25105,"NE: Kimball County",NE,46.72,12
25107,"NE: Knox County",NE,49.77,12
25109,"NE: Lancaster County",NE,53.68,12
25111,"NE: Lincoln County",NE,50.36,12
25113,"NE: Logan County",NE,49.63,12
25115,"NE: Loup County",NE,49.51,12
25117,"NE: McPherson County",NE,49.14,12
25119,"NE: Madison County",NE,50.98,12
25121,"NE: Merrick County",NE,52.53,12
25123,"NE: Morrill County",NE,48.73,12
25125,"NE: Nance County",NE,51.81,12
25127,"NE: Nemaha County",NE,53.95,12
25129,"NE: Nuckolls County",NE,53.43,12
25131,"NE: Otoe County",NE,53.31,12
25133,"NE: Pawnee County",NE,53.64,12
25135,"NE: Perkins County",NE,50.29,12
25137,"NE: Phelps County",NE,51.64,12
25139,"NE: Pierce County",NE,50.12,12
25141,"NE: Platte County",NE,51.66,12
25143,"NE: Polk County",NE,52.34,12
25145,"NE: Red Willow County",NE,52.43,12
25147,"NE: Richardson County",NE,54.72,12
25149,"NE: Rock County",NE,48.80,12
25151,"NE: Saline County",NE,53.49,12
25153,"NE: Sarpy County",NE,53.12,12
25155,"NE: Saunders County",NE,52.95,12
25157,"NE: Scotts Bluff County",NE,49.21,12
25159,"NE: Seward County",NE,52.72,12
25161,"NE: Sheridan County",NE,48.19,12
25163,"NE: Sherman County",NE,50.94,12
25165,"NE: Sioux County",NE,46.94,12
25167,"NE: Stanton County",NE,51.41,12
25169,"NE: Thayer County",NE,53.75,12
25171,"NE: Thomas County",NE,49.44,12
25173,"NE: Thurston County",NE,50.74,12
25175,"NE: Valley County",NE,50.15,12
25177,"NE: Washington County",NE,52.52,12
25179,"NE: Wayne County",NE,50.37,12
25181,"NE: Webster County",NE,53.18,12
25183,"NE: Wheeler County",NE,50.20,12
25185,"NE: York County",NE,52.58,12
26001,"NV: Churchill County",NV,50.73,12
26003,"NV: Clark County",NV,63.86,12
26005,"NV: Douglas County",NV,48.10,12
26007,"NV: Elko County",NV,44.69,12
26009,"NV: Esmeralda County",NV,52.23,12
26011,"NV: Eureka County",NV,45.37,12
26013,"NV: Humboldt County",NV,48.81,12
26015,"NV: Lander County",NV,47.30,12
26017,"NV: Lincoln County",NV,54.28,12
26019,"NV: Lyon County",NV,50.20,12
26021,"NV: Mineral County",NV,49.93,12
26023,"NV: Nye County",NV,51.33,12
26027,"NV: Pershing County",NV,50.29,12
26029,"NV: Storey County",NV,49.87,12
26031,"NV: Washoe County",NV,48.44,12
26033,"NV: White Pine County",NV,45.19,12
26510,"NV: Carson City",NV,49.28,12
27001,"NH: Belknap County",NH,47.84,12
27003,"NH: Carroll County",NH,46.62,12
27005,"NH: Cheshire County",NH,48.23,12
27007,"NH: Coos County",NH,42.89,12
27009,"NH: Grafton County",NH,45.38,12
27011,"NH: Hillsborough County",NH,49.66,12
27013,"NH: Merrimack County",NH,48.29,12
27015,"NH: Rockingham County",NH,50.07,12
27017,"NH: Strafford County",NH,48.65,12
27019,"NH: Sullivan County",NH,47.17,12
28001,"NJ: Atlantic County",NJ,56.73,12
28003,"NJ: Bergen County",NJ,55.10,12
28005,"NJ: Burlington County",NJ,56.40,12
28007,"NJ: Camden County",NJ,56.82,12
28009,"NJ: Cape May County",NJ,57.25,12
28011,"NJ: Cumberland County",NJ,57.14,12
28013,"NJ: Essex County",NJ,55.46,12
28015,"NJ: Gloucester County",NJ,57.22,12
28017,"NJ: Hudson County",NJ,57.04,12
28019,"NJ: Hunterdon County",NJ,53.63,12
28021,"NJ: Mercer County",NJ,55.60,12
28023,"NJ: Middlesex County",NJ,56.16,12
28025,"NJ: Monmouth County",NJ,56.22,12
28027,"NJ: Morris County",NJ,52.81,12
28029,"NJ: Ocean County",NJ,56.10,12
28031,"NJ: Passaic County",NJ,53.12,12
28033,"NJ: Salem County",NJ,57.35,12
28035,"NJ: Somerset County",NJ,54.80,12
28037,"NJ: Sussex County",NJ,51.47,12
28039,"NJ: Union County",NJ,56.16,12
28041,"NJ: Warren County",NJ,52.25,12
29001,"NM: Bernalillo County",NM,54.87,12
29003,"NM: Catron County",NM,49.25,12
29005,"NM: Chaves County",NM,62.37,12
29006,"NM: Cibola County",NM,49.60,12
29007,"NM: Colfax County",NM,47.94,12
29009,"NM: Curry County",NM,59.10,12
29011,"NM: De Baca County",NM,60.46,12
29013,"NM: Dona Ana County",NM,63.70,12
29015,"NM: Eddy County",NM,64.28,12
29017,"NM: Grant County",NM,57.38,12
29019,"NM: Guadalupe County",NM,56.85,12
29021,"NM: Harding County",NM,55.42,12
29023,"NM: Hidalgo County",NM,61.31,12
29025,"NM: Lea County",NM,63.05,12
29027,"NM: Lincoln County",NM,56.70,12
29028,"NM: Los Alamos County",NM,47.92,12
29029,"NM: Luna County",NM,62.85,12
29031,"NM: McKinley County",NM,49.59,12
29033,"NM: Mora County",NM,49.11,12
29035,"NM: Otero County",NM,59.98,12
29037,"NM: Quay County",NM,59.11,12
29039,"NM: Rio Arriba County",NM,46.05,12
29041,"NM: Roosevelt County",NM,60.13,12
29043,"NM: Sandoval County",NM,50.95,12
29045,"NM: San Juan County",NM,51.95,12
29047,"NM: San Miguel County",NM,54.03,12
29049,"NM: Santa Fe County",NM,50.40,12
29051,"NM: Sierra County",NM,59.37,12
29053,"NM: Socorro County",NM,55.68,12
29055,"NM: Taos County",NM,43.90,12
29057,"NM: Torrance County",NM,52.24,12
29059,"NM: Union County",NM,53.10,12
29061,"NM: Valencia County",NM,56.66,12
30001,"NY: Albany County",NY,50.35,12
30003,"NY: Allegany County",NY,48.46,12
30005,"NY: Bronx County",NY,56.92,12
30007,"NY: Broome County",NY,49.22,12
30009,"NY: Cattaraugus County",NY,48.38,12
30011,"NY: Cayuga County",NY,49.27,12
30013,"NY: Chautauqua County",NY,49.78,12
30015,"NY: Chemung County",NY,49.44,12
30017,"NY: Chenango County",NY,47.68,12
30019,"NY: Clinton County",NY,45.93,12
30021,"NY: Columbia County",NY,51.20,12
30023,"NY: Cortland County",NY,47.45,12
30025,"NY: Delaware County",NY,47.13,12
30027,"NY: Dutchess County",NY,52.29,12
30029,"NY: Erie County",NY,49.96,12
30031,"NY: Essex County",NY,43.91,12
30033,"NY: Franklin County",NY,44.45,12
30035,"NY: Fulton County",NY,47.16,12
30037,"NY: Genesee County",NY,49.21,12
30039,"NY: Greene County",NY,48.83,12
30041,"NY: Hamilton County",NY,43.40,12
30043,"NY: Herkimer County",NY,45.24,12
30045,"NY: Jefferson County",NY,47.60,12
30047,"NY: Kings County",NY,57.30,12
30049,"NY: Lewis County",NY,45.32,12
30051,"NY: Livingston County",NY,49.94,12
30053,"NY: Madison County",NY,47.70,12
30055,"NY: Monroe County",NY,50.17,12
30057,"NY: Montgomery County",NY,49.26,12
30059,"NY: Nassau County",NY,56.16,12
30061,"NY: New York County",NY,57.21,12
30063,"NY: Niagara County",NY,49.62,12
30065,"NY: Oneida County",NY,47.63,12
30067,"NY: Onondaga County",NY,49.46,12
30069,"NY: Ontario County",NY,49.62,12
30071,"NY: Orange County",NY,51.81,12
30073,"NY: Orleans County",NY,49.55,12
30075,"NY: Oswego County",NY,48.85,12
30077,"NY: Otsego County",NY,46.78,12
30079,"NY: Putnam County",NY,52.94,12
30081,"NY: Queens County",NY,56.82,12
30083,"NY: Rensselaer County",NY,50.12,12
30085,"NY: Richmond County",NY,57.21,12
30087,"NY: Rockland County",NY,53.95,12
30089,"NY: St. Lawrence County",NY,46.21,12
30091,"NY: Saratoga County",NY,49.04,12
30093,"NY: Schenectady County",NY,50.03,12
30095,"NY: Schoharie County",NY,47.76,12
30097,"NY: Schuyler County",NY,48.92,12
30099,"NY: Seneca County",NY,49.94,12
30101,"NY: Steuben County",NY,48.82,12
30103,"NY: Suffolk County",NY,54.50,12
30105,"NY: Sullivan County",NY,49.03,12
30107,"NY: Tioga County",NY,49.31,12
30109,"NY: Tompkins County",NY,48.57,12
30111,"NY: Ulster County",NY,50.07,12
30113,"NY: Warren County",NY,46.03,12
30115,"NY: Washington County",NY,48.66,12
30117,"NY: Wayne County",NY,49.57,12
30119,"NY: Westchester County",NY,54.61,12
30121,"NY: Wyoming County",NY,48.51,12
30123,"NY: Yates County",NY,49.42,12
31001,"NC: Alamance County",NC,60.23,12
31003,"NC: Alexander County",NC,59.02,12
31005,"NC: Alleghany County",NC,53.76,12
31007,"NC: Anson County",NC,63.10,12
31009,"NC: Ashe County",NC,52.24,12
31011,"NC: Avery County",NC,51.26,12
31013,"NC: Beaufort County",NC,62.93,12
31015,"NC: Bertie County",NC,62.11,12
31017,"NC: Bladen County",NC,63.84,12
31019,"NC: Brunswick County",NC,64.84,12
31021,"NC: Buncombe County",NC,55.43,12
31023,"NC: Burke County",NC,58.97,12
31025,"NC: Cabarrus County",NC,61.31,12
31027,"NC: Caldwell County",NC,58.58,12
31029,"NC: Camden County",NC,62.16,12
31031,"NC: Carteret County",NC,64.10,12
31033,"NC: Caswell County",NC,59.61,12
31035,"NC: Catawba County",NC,60.11,12
31037,"NC: Chatham County",NC,61.34,12
31039,"NC: Cherokee County",NC,57.09,12
31041,"NC: Chowan County",NC,62.51,12
31043,"NC: Clay County",NC,56.14,12
31045,"NC: Cleveland County",NC,60.21,12
31047,"NC: Columbus County",NC,64.24,12
31049,"NC: Craven County",NC,63.23,12
31051,"NC: Cumberland County",NC,63.50,12
31053,"NC: Currituck County",NC,62.31,12
31055,"NC: Dare County",NC,63.19,12
31057,"NC: Davidson County",NC,60.09,12
31059,"NC: Davie County",NC,59.59,12
