FIPS,County,State,Median Home Value,% of National Median,Price Category
05031,"Craighead County","Arkansas",198700,115.3,Moderate
13221,"Oglethorpe County","Georgia",198700,115.3,Moderate
21073,"Franklin County","Kentucky",198700,115.3,Moderate
46119,"Sully County","South Dakota",198700,115.3,Moderate
17007,"Boone County","Illinois",198600,115.3,Moderate
30105,"Valley County","Montana",198600,115.3,Moderate
19011,"Benton County","Iowa",198400,115.1,Moderate
20113,"McPherson County","Kansas",198400,115.1,Moderate
17113,"McLean County","Illinois",198300,115.1,Moderate
55005,"Barron County","Wisconsin",198300,115.1,Moderate
56003,"Big Horn County","Wyoming",198200,115.0,Moderate
01001,"Autauga County","Alabama",197900,114.9,Moderate
13185,"Lowndes County","Georgia",197900,114.9,Moderate
21049,"Clark County","Kentucky",197900,114.9,Moderate
22093,"St. James Parish","Louisiana",197800,114.8,Moderate
48469,"Victoria County","Texas",197600,114.7,Moderate
55011,"Buffalo County","Wisconsin",197600,114.7,Moderate
30055,"McCone County","Montana",197400,114.6,Moderate
38071,"Ramsey County","North Dakota",197400,114.6,Moderate
51009,"Amherst County","Virginia",197200,114.5,Moderate
55081,"Monroe County","Wisconsin",197200,114.5,Moderate
29053,"Cooper County","Missouri",197100,114.4,Moderate
36055,"Monroe County","New York",197100,114.4,Moderate
49015,"Emery County","Utah",197100,114.4,Moderate
32033,"White Pine County","Nevada",196700,114.2,Moderate
13255,"Spalding County","Georgia",196600,114.1,Moderate
13183,"Long County","Georgia",196500,114.0,Moderate
26137,"Otsego County","Michigan",196500,114.0,Moderate
39063,"Hancock County","Ohio",196500,114.0,Moderate
29003,"Andrew County","Missouri",196200,113.9,Moderate
29027,"Callaway County","Missouri",196200,113.9,Moderate
38057,"Mercer County","North Dakota",196200,113.9,Moderate
20131,"Nemaha County","Kansas",196100,113.8,Moderate
55091,"Pepin County","Wisconsin",196100,113.8,Moderate
31119,"Madison County","Nebraska",196000,113.8,Moderate
37093,"Hoke County","North Carolina",196000,113.8,Moderate
16023,"Butte County","Idaho",195800,113.6,Moderate
04027,"Yuma County","Arizona",195700,113.6,Moderate
21213,"Simpson County","Kentucky",195700,113.6,Moderate
39153,"Summit County","Ohio",195700,113.6,Moderate
51091,"Highland County","Virginia",195700,113.6,Moderate
42081,"Lycoming County","Pennsylvania",195600,113.5,Moderate
22061,"Lincoln Parish","Louisiana",195500,113.5,Moderate
48499,"Wood County","Texas",195100,113.2,Moderate
21163,"Meade County","Kentucky",195000,113.2,Moderate
29161,"Phelps County","Missouri",194900,113.1,Moderate
48355,"Nueces County","Texas",194700,113.0,Moderate
13063,"Clayton County","Georgia",194500,112.9,Moderate
18039,"Elkhart County","Indiana",194400,112.8,Moderate
18003,"Allen County","Indiana",194300,112.8,Moderate
37147,"Pitt County","North Carolina",194300,112.8,Moderate
45037,"Edgefield County","South Carolina",194300,112.8,Moderate
56027,"Niobrara County","Wyoming",194200,112.7,Moderate
13115,"Floyd County","Georgia",194100,112.7,Moderate
48089,"Colorado County","Texas",194000,112.6,Moderate
17085,"Jo Daviess County","Illinois",193900,112.5,Moderate
17203,"Woodford County","Illinois",193800,112.5,Moderate
23019,"Penobscot County","Maine",193800,112.5,Moderate
42025,"Carbon County","Pennsylvania",193700,112.4,Moderate
20085,"Jackson County","Kansas",193600,112.4,Moderate
18115,"Ohio County","Indiana",193500,112.3,Moderate
38097,"Traill County","North Dakota",193200,112.1,Moderate
48223,"Hopkins County","Texas",193200,112.1,Moderate
27083,"Lyon County","Minnesota",193100,112.1,Moderate
29125,"Maries County","Missouri",193100,112.1,Moderate
42129,"Westmoreland County","Pennsylvania",193100,112.1,Moderate
51001,"Accomack County","Virginia",193100,112.1,Moderate
01103,"Morgan County","Alabama",193000,112.0,Moderate
37145,"Person County","North Carolina",192800,111.9,Moderate
39027,"Clinton County","Ohio",192800,111.9,Moderate
55135,"Waupaca County","Wisconsin",192800,111.9,Moderate
46061,"Hanson County","South Dakota",192400,111.7,Moderate
23017,"Oxford County","Maine",192300,111.6,Moderate
22087,"St. Bernard Parish","Louisiana",192100,111.5,Moderate
21221,"Trigg County","Kentucky",192000,111.4,Moderate
47081,"Hickman County","Tennessee",192000,111.4,Moderate
45055,"Kershaw County","South Carolina",191900,111.4,Moderate
13031,"Bulloch County","Georgia",191600,111.2,Moderate
39137,"Putnam County","Ohio",191600,111.2,Moderate
16077,"Power County","Idaho",191200,111.0,Moderate
19015,"Boone County","Iowa",191200,111.0,Moderate
20055,"Finney County","Kansas",191100,110.9,Moderate
12041,"Gilchrist County","Florida",191000,110.9,Moderate
38009,"Bottineau County","North Dakota",190900,110.8,Moderate
22057,"Lafourche Parish","Louisiana",190800,110.7,Moderate
47163,"Sullivan County","Tennessee",190800,110.7,Moderate
20173,"Sedgwick County","Kansas",190700,110.7,Moderate
41025,"Harney County","Oregon",190600,110.6,Moderate
48135,"Ector County","Texas",190500,110.6,Moderate
47107,"McMinn County","Tennessee",190400,110.5,Moderate
55031,"Douglas County","Wisconsin",190400,110.5,Moderate
39149,"Shelby County","Ohio",190300,110.4,Moderate
48441,"Taylor County","Texas",190300,110.4,Moderate
47185,"White County","Tennessee",190200,110.4,Moderate
37003,"Alexander County","North Carolina",190000,110.3,Moderate
46035,"Davison County","South Dakota",190000,110.3,Moderate
18031,"Decatur County","Indiana",189900,110.2,Moderate
26159,"Van Buren County","Michigan",189900,110.2,Moderate
42069,"Lackawanna County","Pennsylvania",189900,110.2,Moderate
49037,"San Juan County","Utah",189900,110.2,Moderate
19095,"Iowa County","Iowa",189800,110.2,Moderate
12051,"Hendry County","Florida",189700,110.1,Moderate
21167,"Mercer County","Kentucky",189700,110.1,Moderate
29169,"Pulaski County","Missouri",189700,110.1,Moderate
47113,"Madison County","Tennessee",189700,110.1,Moderate
29167,"Polk County","Missouri",189600,110.0,Moderate
48213,"Henderson County","Texas",189600,110.0,Moderate
26067,"Ionia County","Michigan",189400,109.9,Moderate
29157,"Perry County","Missouri",189400,109.9,Moderate
48337,"Montague County","Texas",189400,109.9,Moderate
51011,"Appomattox County","Virginia",189200,109.8,Moderate
22109,"Terrebonne Parish","Louisiana",189100,109.8,Moderate
21097,"Harrison County","Kentucky",188900,109.6,Moderate
27113,"Pennington County","Minnesota",188900,109.6,Moderate
30087,"Rosebud County","Montana",188900,109.6,Moderate
31005,"Arthur County","Nebraska",188800,109.6,Moderate
47063,"Hamblen County","Tennessee",188800,109.6,Moderate
56043,"Washakie County","Wyoming",188600,109.5,Moderate
27153,"Todd County","Minnesota",188400,109.3,Moderate
18145,"Shelby County","Indiana",188300,109.3,Moderate
48003,"Andrews County","Texas",188200,109.2,Moderate
48199,"Hardin County","Texas",188200,109.2,Moderate
31053,"Dodge County","Nebraska",188100,109.2,Moderate
40051,"Grady County","Oklahoma",187900,109.1,Moderate
13285,"Troup County","Georgia",187800,109.0,Moderate
28081,"Lee County","Mississippi",187800,109.0,Moderate
30041,"Hill County","Montana",187600,108.9,Moderate
18027,"Daviess County","Indiana",187500,108.8,Moderate
26065,"Ingham County","Michigan",187500,108.8,Moderate
20059,"Franklin County","Kansas",187400,108.8,Moderate
29177,"Ray County","Missouri",187400,108.8,Moderate
30021,"Dawson County","Montana",187400,108.8,Moderate
30101,"Toole County","Montana",187400,108.8,Moderate
08017,"Cheyenne County","Colorado",187100,108.6,Moderate
47085,"Humphreys County","Tennessee",186900,108.5,Moderate
55053,"Jackson County","Wisconsin",186900,108.5,Moderate
21079,"Garrard County","Kentucky",186800,108.4,Moderate
37169,"Stokes County","North Carolina",186800,108.4,Moderate
48451,"Tom Green County","Texas",186700,108.4,Moderate
55119,"Taylor County","Wisconsin",186500,108.2,Moderate
12023,"Columbia County","Florida",186400,108.2,Moderate
42113,"Sullivan County","Pennsylvania",186400,108.2,Moderate
47059,"Greene County","Tennessee",186400,108.2,Moderate
05015,"Carroll County","Arkansas",186300,108.1,Moderate
39021,"Champaign County","Ohio",186300,108.1,Moderate
47173,"Union County","Tennessee",186300,108.1,Moderate
55043,"Grant County","Wisconsin",186300,108.1,Moderate
39091,"Logan County","Ohio",186200,108.1,Moderate
04017,"Navajo County","Arizona",186100,108.0,Moderate
13225,"Peach County","Georgia",186100,108.0,Moderate
55137,"Waushara County","Wisconsin",186000,108.0,Moderate
01077,"Lauderdale County","Alabama",185800,107.8,Moderate
21059,"Daviess County","Kentucky",185800,107.8,Moderate
31001,"Adams County","Nebraska",185800,107.8,Moderate
48183,"Gregg County","Texas",185800,107.8,Moderate
17091,"Kankakee County","Illinois",185700,107.8,Moderate
48011,"Armstrong County","Texas",185700,107.8,Moderate
21081,"Grant County","Kentucky",185500,107.7,Moderate
42007,"Beaver County","Pennsylvania",185500,107.7,Moderate
47121,"Meigs County","Tennessee",185500,107.7,Moderate
13275,"Thomas County","Georgia",185300,107.5,Moderate
36067,"Onondaga County","New York",185300,107.5,Moderate
48165,"Gaines County","Texas",185300,107.5,Moderate
29510,"St. Louis city","Missouri",185100,107.4,Moderate
30015,"Chouteau County","Montana",185100,107.4,Moderate
35045,"San Juan County","New Mexico",185100,107.4,Moderate
02282,"Yakutat City and Borough","Alaska",185000,107.4,Moderate
31131,"Otoe County","Nebraska",185000,107.4,Moderate
36115,"Washington County","New York",185000,107.4,Moderate
18099,"Marshall County","Indiana",184500,107.1,Moderate
48035,"Bosque County","Texas",184500,107.1,Moderate
55001,"Adams County","Wisconsin",184500,107.1,Moderate
26111,"Midland County","Michigan",184300,107.0,Moderate
31167,"Stanton County","Nebraska",184300,107.0,Moderate
19157,"Poweshiek County","Iowa",184200,106.9,Moderate
05085,"Lonoke County","Arkansas",184100,106.8,Moderate
17141,"Ogle County","Illinois",184100,106.8,Moderate
01111,"Randolph County","Alabama",184000,106.8,Moderate
22095,"St. John the Baptist Parish","Louisiana",184000,106.8,Moderate
39043,"Erie County","Ohio",183900,106.7,Moderate
37051,"Cumberland County","North Carolina",183700,106.6,Moderate
19155,"Pottawattamie County","Iowa",183600,106.6,Moderate
21143,"Lyon County","Kentucky",183600,106.6,Moderate
01095,"Marshall County","Alabama",183400,106.4,Moderate
18113,"Noble County","Indiana",183400,106.4,Moderate
19105,"Jones County","Iowa",183400,106.4,Moderate
22023,"Cameron Parish","Louisiana",183300,106.4,Moderate
18155,"Switzerland County","Indiana",183200,106.3,Moderate
39035,"Cuyahoga County","Ohio",183200,106.3,Moderate
31111,"Lincoln County","Nebraska",183100,106.3,Moderate
48407,"San Jacinto County","Texas",183100,106.3,Moderate
22073,"Ouachita Parish","Louisiana",183000,106.2,Moderate
48501,"Yoakum County","Texas",183000,106.2,Moderate
21145,"McCracken County","Kentucky",182900,106.2,Moderate
26075,"Jackson County","Michigan",182900,106.2,Moderate
48175,"Goliad County","Texas",182800,106.1,Moderate
55103,"Richland County","Wisconsin",182800,106.1,Moderate
31139,"Pierce County","Nebraska",182700,106.0,Moderate
47161,"Stewart County","Tennessee",182700,106.0,Moderate
48481,"Wharton County","Texas",182700,106.0,Moderate
51155,"Pulaski County","Virginia",182500,105.9,Moderate
19013,"Black Hawk County","Iowa",182400,105.9,Moderate
13215,"Muscogee County","Georgia",182300,105.8,Moderate
42015,"Bradford County","Pennsylvania",182300,105.8,Moderate
55065,"Lafayette County","Wisconsin",182100,105.7,Moderate
36095,"Schoharie County","New York",182000,105.6,Moderate
39011,"Auglaize County","Ohio",182000,105.6,Moderate
27015,"Brown County","Minnesota",181700,105.5,Moderate
28059,"Jackson County","Mississippi",181700,105.5,Moderate
26083,"Keweenaw County","Michigan",181400,105.3,Moderate
21103,"Henry County","Kentucky",181300,105.2,Moderate
21035,"Calloway County","Kentucky",181200,105.2,Moderate
37013,"Beaufort County","North Carolina",181200,105.2,Moderate
26091,"Lenawee County","Michigan",181100,105.1,Moderate
39015,"Brown County","Ohio",181100,105.1,Moderate
36045,"Jefferson County","New York",181000,105.0,Moderate
26121,"Muskegon County","Michigan",180900,105.0,Moderate
27149,"Stevens County","Minnesota",180800,104.9,Moderate
37161,"Rutherford County","North Carolina",180800,104.9,Moderate
18091,"LaPorte County","Indiana",180700,104.9,Moderate
31151,"Saline County","Nebraska",180700,104.9,Moderate
18077,"Jefferson County","Indiana",180600,104.8,Moderate
01043,"Cullman County","Alabama",180500,104.8,Moderate
17027,"Clinton County","Illinois",180500,104.8,Moderate
19075,"Grundy County","Iowa",180500,104.8,Moderate
51770,"Roanoke city","Virginia",180500,104.8,Moderate
29141,"Morgan County","Missouri",180400,104.7,Moderate
48409,"San Patricio County","Texas",180400,104.7,Moderate
54057,"Mineral County","West Virginia",180400,104.7,Moderate
01031,"Coffee County","Alabama",180300,104.6,Moderate
12007,"Bradford County","Florida",180300,104.6,Moderate
42061,"Huntingdon County","Pennsylvania",180300,104.6,Moderate
13179,"Liberty County","Georgia",180200,104.6,Moderate
18147,"Spencer County","Indiana",180200,104.6,Moderate
37045,"Cleveland County","North Carolina",180200,104.6,Moderate
46039,"Deuel County","South Dakota",180100,104.5,Moderate
18179,"Wells County","Indiana",180000,104.5,Moderate
17049,"Effingham County","Illinois",179800,104.4,Moderate
18141,"St. Joseph County","Indiana",179800,104.4,Moderate
51135,"Nottoway County","Virginia",179800,104.4,Moderate
27101,"Murray County","Minnesota",179400,104.1,Moderate
46051,"Grant County","South Dakota",179400,104.1,Moderate
17129,"Menard County","Illinois",179300,104.1,Moderate
27105,"Nobles County","Minnesota",179200,104.0,Moderate
30073,"Pondera County","Montana",179200,104.0,Moderate
22079,"Rapides Parish","Louisiana",179100,103.9,Moderate
42035,"Clinton County","Pennsylvania",179100,103.9,Moderate
55115,"Shawano County","Wisconsin",179100,103.9,Moderate
12093,"Okeechobee County","Florida",179000,103.9,Moderate
48479,"Webb County","Texas",178900,103.8,Moderate
05101,"Newton County","Arkansas",178800,103.8,Moderate
31029,"Chase County","Nebraska",178700,103.7,Moderate
27051,"Grant County","Minnesota",178600,103.7,Moderate
54071,"Pendleton County","West Virginia",178600,103.7,Moderate
47143,"Rhea County","Tennessee",178500,103.6,Moderate
51183,"Sussex County","Virginia",178500,103.6,Moderate
46005,"Beadle County","South Dakota",178400,103.5,Moderate
26123,"Newaygo County","Michigan",178300,103.5,Moderate
30033,"Garfield County","Montana",178300,103.5,Moderate
39127,"Perry County","Ohio",178300,103.5,Moderate
20197,"Wabaunsee County","Kansas",178200,103.4,Moderate
48203,"Harrison County","Texas",178200,103.4,Moderate
01069,"Houston County","Alabama",178000,103.3,Moderate
36123,"Yates County","New York",178000,103.3,Moderate
40153,"Woodward County","Oklahoma",178000,103.3,Moderate
12055,"Highlands County","Florida",177900,103.3,Moderate
18033,"DeKalb County","Indiana",177900,103.3,Moderate
30019,"Daniels County","Montana",177800,103.2,Moderate
31143,"Polk County","Nebraska",177800,103.2,Moderate
39151,"Stark County","Ohio",177700,103.1,Moderate
55069,"Lincoln County","Wisconsin",177700,103.1,Moderate
35047,"San Miguel County","New Mexico",177600,103.1,Moderate
38077,"Richland County","North Dakota",177600,103.1,Moderate
21123,"Larue County","Kentucky",177500,103.0,Moderate
36063,"Niagara County","New York",177400,103.0,Moderate
48099,"Coryell County","Texas",177400,103.0,Moderate
48289,"Leon County","Texas",177400,103.0,Moderate
22047,"Iberville Parish","Louisiana",177100,102.8,Moderate
27029,"Clearwater County","Minnesota",177100,102.8,Moderate
27135,"Roseau County","Minnesota",177100,102.8,Moderate
40039,"Custer County","Oklahoma",177000,102.7,Moderate
48417,"Shackelford County","Texas",176900,102.7,Moderate
19099,"Jasper County","Iowa",176800,102.6,Moderate
36053,"Madison County","New York",176800,102.6,Moderate
39157,"Tuscarawas County","Ohio",176800,102.6,Moderate
48393,"Roberts County","Texas",176800,102.6,Moderate
23007,"Franklin County","Maine",176700,102.6,Moderate
47099,"Lawrence County","Tennessee",176700,102.6,Moderate
01097,"Mobile County","Alabama",176600,102.5,Moderate
30011,"Carter County","Montana",176600,102.5,Moderate
05051,"Garland County","Arkansas",176400,102.4,Moderate
37197,"Yadkin County","North Carolina",176400,102.4,Moderate
38011,"Bowman County","North Dakota",176400,102.4,Moderate
21003,"Allen County","Kentucky",176300,102.3,Moderate
46047,"Fall River County","South Dakota",176300,102.3,Moderate
36025,"Delaware County","New York",176200,102.3,Moderate
35025,"Lea County","New Mexico",176000,102.1,Moderate
39051,"Fulton County","Ohio",176000,102.1,Moderate
42117,"Tioga County","Pennsylvania",176000,102.1,Moderate
