FIPS,County,State,Total Votes,Democrat Votes,Republican Votes,Democrat %,Republican %,Winner
37093,"Hoke County",North Carolina,22724,11896,10547,52.35,46.41,Democrat
37095,"Hyde County",North Carolina,2417,931,1465,38.52,60.61,Republican
37097,"Iredell County",North Carolina,110560,36739,72801,33.23,65.85,Republican
37099,"Jackson County",North Carolina,21864,9746,11796,44.58,53.95,Republican
37101,"Johnston County",North Carolina,124360,48116,74878,38.69,60.21,Republican
37103,"Jones County",North Carolina,5458,2007,3409,36.77,62.46,Republican
37105,"Lee County",North Carolina,30007,12245,17489,40.81,58.28,Republican
37107,"Lenoir County",North Carolina,27465,12700,14564,46.24,53.03,Republican
37109,"Lincoln County",North Carolina,55433,14842,40183,26.77,72.49,Republican
37111,"McDowell County",North Carolina,23600,5911,17520,25.05,74.24,Republican
37113,"Macon County",North Carolina,21846,6675,14981,30.55,68.58,Republican
37115,"Madison County",North Carolina,13561,5090,8275,37.53,61.02,Republican
37117,"Martin County",North Carolina,12028,5360,6601,44.56,54.88,Republican
37119,"Mecklenburg County",North Carolina,573679,376454,187770,65.62,32.73,Democrat
37121,"Mitchell County",North Carolina,8821,1915,6843,21.71,77.58,Republican
37123,"Montgomery County",North Carolina,13188,4055,9044,30.75,68.58,Republican
37125,"Moore County",North Carolina,61590,21436,39617,34.8,64.32,Republican
37127,"Nash County",North Carolina,52364,25508,26431,48.71,50.48,Republican
37129,"New Hanover County",North Carolina,138243,68814,67949,49.78,49.15,Democrat
37131,"Northampton County",North Carolina,9197,5239,3905,56.96,42.46,Democrat
37133,"Onslow County",North Carolina,81476,25684,54960,31.52,67.46,Republican
37135,"Orange County",North Carolina,87426,65444,20806,74.86,23.8,Democrat
37137,"Pamlico County",North Carolina,7961,2676,5229,33.61,65.68,Republican
37139,"Pasquotank County",North Carolina,20277,9549,10537,47.09,51.97,Republican
37141,"Pender County",North Carolina,38837,12460,26042,32.08,67.05,Republican
37143,"Perquimans County",North Carolina,7640,2269,5278,29.7,69.08,Republican
37145,"Person County",North Carolina,21993,8295,13509,37.72,61.42,Republican
37147,"Pitt County",North Carolina,86924,45595,40403,52.45,46.48,Democrat
37149,"Polk County",North Carolina,13032,4827,8107,37.04,62.21,Republican
37151,"Randolph County",North Carolina,75841,15951,59357,21.03,78.27,Republican
37153,"Richmond County",North Carolina,19848,7787,11931,39.23,60.11,Republican
37155,"Robeson County",North Carolina,46677,16728,29647,35.84,63.52,Republican
37157,"Rockingham County",North Carolina,49492,15676,33447,31.67,67.58,Republican
37159,"Rowan County",North Carolina,75236,23788,50807,31.62,67.53,Republican
37161,"Rutherford County",North Carolina,34600,8914,25456,25.76,73.57,Republican
37163,"Sampson County",North Carolina,28138,9797,18178,34.82,64.6,Republican
37165,"Scotland County",North Carolina,14613,6754,7767,46.22,53.15,Republican
37167,"Stanly County",North Carolina,36651,8881,27518,24.23,75.08,Republican
37169,"Stokes County",North Carolina,27127,5380,21548,19.83,79.43,Republican
37171,"Surry County",North Carolina,37424,8613,28565,23.01,76.33,Republican
37173,"Swain County",North Carolina,7036,2643,4311,37.56,61.27,Republican
37175,"Transylvania County",North Carolina,20706,8972,11492,43.33,55.5,Republican
37177,"Tyrrell County",North Carolina,1752,680,1057,38.81,60.33,Republican
37179,"Union County",North Carolina,138875,51168,86271,36.84,62.12,Republican
37181,"Vance County",North Carolina,20059,11292,8614,56.29,42.94,Democrat
37183,"Wake County",North Carolina,650796,402984,236735,61.92,36.38,Democrat
37185,"Warren County",North Carolina,9985,5872,3976,58.81,39.82,Democrat
37187,"Washington County",North Carolina,5939,3138,2768,52.84,46.61,Democrat
37189,"Watauga County",North Carolina,32934,17225,15254,52.3,46.32,Democrat
37191,"Wayne County",North Carolina,54667,22618,31580,41.37,57.77,Republican
37193,"Wilkes County",North Carolina,36240,7194,28812,19.85,79.5,Republican
37195,"Wilson County",North Carolina,39978,19909,19750,49.8,49.4,Democrat
37197,"Yadkin County",North Carolina,20346,3739,16439,18.38,80.8,Republican
37199,"Yancey County",North Carolina,11247,3635,7509,32.32,66.76,Republican
38001,"Adams County",North Dakota,1191,215,962,18.05,80.77,Republican
38003,"Barnes County",North Dakota,5294,1661,3531,31.38,66.7,Republican
38005,"Benson County",North Dakota,1994,795,1163,39.87,58.32,Republican
38007,"Billings County",North Dakota,644,93,543,14.44,84.32,Republican
38009,"Bottineau County",North Dakota,3422,735,2628,21.48,76.8,Republican
38011,"Bowman County",North Dakota,1611,207,1384,12.85,85.91,Republican
38013,"Burke County",North Dakota,1051,130,909,12.37,86.49,Republican
38015,"Burleigh County",North Dakota,51764,14215,36595,27.46,70.7,Republican
38017,"Cass County",North Dakota,89842,40304,47873,44.86,53.29,Republican
38019,"Cavalier County",North Dakota,1977,491,1461,24.84,73.9,Republican
38021,"Dickey County",North Dakota,2435,557,1829,22.87,75.11,Republican
38023,"Divide County",North Dakota,1194,253,914,21.19,76.55,Republican
38025,"Dunn County",North Dakota,2231,332,1877,14.88,84.13,Republican
38027,"Eddy County",North Dakota,1201,316,862,26.31,71.77,Republican
38029,"Emmons County",North Dakota,1923,205,1697,10.66,88.25,Republican
38031,"Foster County",North Dakota,1692,335,1326,19.8,78.37,Republican
38033,"Golden Valley County",North Dakota,984,122,847,12.4,86.08,Republican
38035,"Grand Forks County",North Dakota,31089,12469,18123,40.11,58.29,Republican
38037,"Grant County",North Dakota,1304,205,1076,15.72,82.52,Republican
38039,"Griggs County",North Dakota,1285,301,963,23.42,74.94,Republican
38041,"Hettinger County",North Dakota,1294,192,1089,14.84,84.16,Republican
38043,"Kidder County",North Dakota,1391,238,1137,17.11,81.74,Republican
38045,"LaMoure County",North Dakota,2109,453,1614,21.48,76.53,Republican
38047,"Logan County",North Dakota,1031,117,898,11.35,87.1,Republican
38049,"McHenry County",North Dakota,2735,479,2223,17.51,81.28,Republican
38051,"McIntosh County",North Dakota,1381,229,1132,16.58,81.97,Republican
38053,"McKenzie County",North Dakota,5483,809,4627,14.75,84.39,Republican
38055,"McLean County",North Dakota,5398,1093,4231,20.25,78.38,Republican
38057,"Mercer County",North Dakota,4530,672,3798,14.83,83.84,Republican
38059,"Morton County",North Dakota,16906,3748,12839,22.17,75.94,Republican
38061,"Mountrail County",North Dakota,4060,1125,2877,27.71,70.86,Republican
38063,"Nelson County",North Dakota,1755,580,1141,33.05,65.01,Republican
38065,"Oliver County",North Dakota,1084,156,909,14.39,83.86,Republican
38067,"Pembina County",North Dakota,3088,704,2350,22.8,76.1,Republican
38069,"Pierce County",North Dakota,1955,439,1493,22.46,76.37,Republican
38071,"Ramsey County",North Dakota,5204,1513,3609,29.07,69.35,Republican
38073,"Ransom County",North Dakota,2632,920,1661,34.95,63.11,Republican
38075,"Renville County",North Dakota,1203,179,993,14.88,82.54,Republican
38077,"Richland County",North Dakota,8199,2473,5576,30.16,68.01,Republican
38079,"Rolette County",North Dakota,4060,2567,1427,63.23,35.15,Democrat
38081,"Sargent County",North Dakota,2024,663,1325,32.76,65.46,Republican
38083,"Sheridan County",North Dakota,753,101,644,13.41,85.52,Republican
38085,"Sioux County",North Dakota,950,654,285,68.84,30,Democrat
38087,"Slope County",North Dakota,387,33,351,8.53,90.7,Republican
38089,"Stark County",North Dakota,15017,2473,12323,16.47,82.06,Republican
38091,"Steele County",North Dakota,1005,367,622,36.52,61.89,Republican
38093,"Stutsman County",North Dakota,10073,2692,7185,26.72,71.33,Republican
38095,"Towner County",North Dakota,1110,289,796,26.04,71.71,Republican
38097,"Traill County",North Dakota,4080,1359,2650,33.31,64.95,Republican
38099,"Walsh County",North Dakota,4456,1173,3186,26.32,71.5,Republican
38101,"Ward County",North Dakota,28326,7215,20635,25.47,72.85,Republican
38103,"Wells County",North Dakota,2242,405,1815,18.06,80.95,Republican
38105,"Williams County",North Dakota,15010,2276,12501,15.16,83.28,Republican
39001,"Adams County",Ohio,12429,2098,10269,16.88,82.62,Republican
39003,"Allen County",Ohio,46361,12754,33201,27.51,71.61,Republican
39005,"Ashland County",Ohio,26662,6544,19863,24.54,74.5,Republican
39007,"Ashtabula County",Ohio,43368,15345,27656,35.38,63.77,Republican
39009,"Athens County",Ohio,25726,14134,11369,54.94,44.19,Democrat
39011,"Auglaize County",Ohio,25623,4442,20988,17.34,81.91,Republican
39013,"Belmont County",Ohio,31032,8080,22758,26.04,73.34,Republican
39015,"Brown County",Ohio,21442,4069,17257,18.98,80.48,Republican
39017,"Butler County",Ohio,183142,66713,114831,36.43,62.7,Republican
39019,"Carroll County",Ohio,13818,3071,10634,22.22,76.96,Republican
39021,"Champaign County",Ohio,20468,4944,15334,24.15,74.92,Republican
39023,"Clark County",Ohio,62835,21847,40403,34.77,64.3,Republican
39025,"Clermont County",Ohio,114115,36130,76964,31.66,67.44,Republican
39027,"Clinton County",Ohio,20779,4633,15984,22.3,76.92,Republican
39029,"Columbiana County",Ohio,48046,12064,35607,25.11,74.11,Republican
39031,"Coshocton County",Ohio,16333,3835,12362,23.48,75.69,Republican
39033,"Crawford County",Ohio,20241,4683,15402,23.14,76.09,Republican
39035,"Cuyahoga County",Ohio,575890,376384,195164,65.36,33.89,Democrat
39037,"Darke County",Ohio,27000,4583,22234,16.97,82.35,Republican
39039,"Defiance County",Ohio,19153,5667,13302,29.59,69.45,Republican
39041,"Delaware County",Ohio,133357,61657,70448,46.23,52.83,Republican
39043,"Erie County",Ohio,39737,16871,22493,42.46,56.6,Republican
39045,"Fairfield County",Ohio,84431,31695,51999,37.54,61.59,Republican
39047,"Fayette County",Ohio,12571,2773,9706,22.06,77.21,Republican
39049,"Franklin County",Ohio,597530,380518,210830,63.68,35.28,Democrat
39051,"Fulton County",Ohio,22452,6374,15893,28.39,70.79,Republican
39053,"Gallia County",Ohio,13000,2592,10314,19.94,79.34,Republican
39055,"Geauga County",Ohio,54886,20604,33844,37.54,61.66,Republican
39057,"Greene County",Ohio,90031,35575,53399,39.51,59.31,Republican
39059,"Guernsey County",Ohio,17594,4154,13314,23.61,75.67,Republican
39061,"Hamilton County",Ohio,409753,233360,172365,56.95,42.07,Democrat
39063,"Hancock County",Ohio,37937,11467,26052,30.23,68.67,Republican
39065,"Hardin County",Ohio,12893,2863,9911,22.21,76.87,Republican
39067,"Harrison County",Ohio,7109,1559,5484,21.93,77.14,Republican
39069,"Henry County",Ohio,14911,3905,10873,26.19,72.92,Republican
39071,"Highland County",Ohio,19984,3609,16269,18.06,81.41,Republican
39073,"Hocking County",Ohio,13489,3704,9679,27.46,71.75,Republican
39075,"Holmes County",Ohio,12335,1854,10384,15.03,84.18,Republican
39077,"Huron County",Ohio,27212,7496,19484,27.55,71.6,Republican
39079,"Jackson County",Ohio,14285,2953,11249,20.67,78.75,Republican
39081,"Jefferson County",Ohio,31257,8592,22317,27.49,71.4,Republican
39083,"Knox County",Ohio,32090,8698,23112,27.11,72.02,Republican
39085,"Lake County",Ohio,128535,54484,72924,42.39,56.73,Republican
39087,"Lawrence County",Ohio,26712,6514,20013,24.39,74.92,Republican
39089,"Licking County",Ohio,95045,32832,61359,34.54,64.56,Republican
39091,"Logan County",Ohio,23403,5027,18182,21.48,77.69,Republican
39093,"Lorain County",Ohio,158959,74207,83297,46.68,52.4,Republican
39095,"Lucas County",Ohio,190525,106320,82398,55.8,43.25,Democrat
39097,"Madison County",Ohio,20668,5713,14737,27.64,71.3,Republican
39099,"Mahoning County",Ohio,112678,50636,61249,44.94,54.36,Republican
39101,"Marion County",Ohio,27355,7902,19219,28.89,70.26,Republican
39103,"Medina County",Ohio,107017,39771,66308,37.16,61.96,Republican
39105,"Meigs County",Ohio,10400,2202,8127,21.17,78.14,Republican
39107,"Mercer County",Ohio,23750,3865,19710,16.27,82.99,Republican
39109,"Miami County",Ohio,59176,15969,42677,26.99,72.12,Republican
39111,"Monroe County",Ohio,6794,1336,5396,19.66,79.42,Republican
39113,"Montgomery County",Ohio,254715,126767,125566,49.77,49.3,Democrat
39115,"Morgan County",Ohio,6782,1560,5168,23,76.2,Republican
39117,"Morrow County",Ohio,18855,4100,14609,21.74,77.48,Republican
39119,"Muskingum County",Ohio,39327,10874,28147,27.65,71.57,Republican
39121,"Noble County",Ohio,6161,1069,5050,17.35,81.97,Republican
39123,"Ottawa County",Ohio,23956,8866,14872,37.01,62.08,Republican
39125,"Paulding County",Ohio,9276,1987,7203,21.42,77.65,Republican
39127,"Perry County",Ohio,16991,3800,13062,22.36,76.88,Republican
39129,"Pickaway County",Ohio,29275,7397,21607,25.27,73.81,Republican
39131,"Pike County",Ohio,12218,2793,9352,22.86,76.54,Republican
39133,"Portage County",Ohio,83181,34759,47681,41.79,57.32,Republican
39135,"Preble County",Ohio,21653,4343,17146,20.06,79.19,Republican
39137,"Putnam County",Ohio,19754,2996,16576,15.17,83.91,Republican
39139,"Richland County",Ohio,58358,16591,41298,28.43,70.77,Republican
39141,"Ross County",Ohio,32930,9846,22801,29.9,69.24,Republican
39143,"Sandusky County",Ohio,29713,10139,19311,34.12,64.99,Republican
39145,"Scioto County",Ohio,31179,8021,22978,25.73,73.7,Republican
39147,"Seneca County",Ohio,25262,7765,17241,30.74,68.25,Republican
39149,"Shelby County",Ohio,25288,4350,20740,17.2,82.02,Republican
39151,"Stark County",Ohio,184158,71090,111478,38.6,60.53,Republican
39153,"Summit County",Ohio,273413,145005,125910,53.04,46.05,Democrat
39155,"Trumbull County",Ohio,96514,39758,55983,41.19,58.01,Republican
39157,"Tuscarawas County",Ohio,43019,12032,30652,27.97,71.25,Republican
39159,"Union County",Ohio,37288,12934,23982,34.69,64.32,Republican
39161,"Van Wert County",Ohio,14729,3000,11616,20.37,78.86,Republican
39163,"Vinton County",Ohio,5737,1169,4531,20.38,78.98,Republican
39165,"Warren County",Ohio,139593,47128,91132,33.76,65.28,Republican
39167,"Washington County",Ohio,31000,8600,22161,27.74,71.49,Republican
39169,"Wayne County",Ohio,53140,15898,36764,29.92,69.18,Republican
39171,"Williams County",Ohio,18274,4644,13461,25.41,73.66,Republican
39173,"Wood County",Ohio,67565,30016,36877,44.43,54.58,Republican
39175,"Wyandot County",Ohio,11389,2731,8564,23.98,75.2,Republican
40001,"Adair County",Oklahoma,7256,1289,5860,17.76,80.76,Republican
40003,"Alfalfa County",Oklahoma,2160,236,1891,10.93,87.55,Republican
40005,"Atoka County",Oklahoma,5662,779,4832,13.76,85.34,Republican
40007,"Beaver County",Oklahoma,2124,158,1938,7.44,91.24,Republican
40009,"Beckham County",Oklahoma,7678,1093,6474,14.24,84.32,Republican
40011,"Blaine County",Oklahoma,3786,671,3054,17.72,80.67,Republican
40013,"Bryan County",Oklahoma,17812,3569,13999,20.04,78.59,Republican
40015,"Caddo County",Oklahoma,9496,2414,6886,25.42,72.51,Republican
40017,"Canadian County",Oklahoma,73074,21038,50551,28.79,69.18,Republican
40019,"Carter County",Oklahoma,19488,4277,14945,21.95,76.69,Republican
40021,"Cherokee County",Oklahoma,17823,5826,11637,32.69,65.29,Republican
40023,"Choctaw County",Oklahoma,5639,944,4633,16.74,82.16,Republican
40025,"Cimarron County",Oklahoma,935,66,860,7.06,91.98,Republican
40027,"Cleveland County",Oklahoma,119294,49432,67225,41.44,56.35,Republican
40029,"Coal County",Oklahoma,2538,345,2155,13.59,84.91,Republican
40031,"Comanche County",Oklahoma,34284,12823,20823,37.4,60.74,Republican
40033,"Cotton County",Oklahoma,2506,392,2067,15.64,82.48,Republican
40035,"Craig County",Oklahoma,6056,1212,4740,20.01,78.27,Republican
40037,"Creek County",Oklahoma,31312,6643,24098,21.22,76.96,Republican
40039,"Custer County",Oklahoma,10168,2279,7693,22.41,75.66,Republican
40041,"Delaware County",Oklahoma,18108,3475,14407,19.19,79.56,Republican
40043,"Dewey County",Oklahoma,2215,209,1984,9.44,89.57,Republican
40045,"Ellis County",Oklahoma,1812,197,1585,10.87,87.47,Republican
40047,"Garfield County",Oklahoma,21844,4849,16593,22.2,75.96,Republican
40049,"Garvin County",Oklahoma,10991,1802,9063,16.4,82.46,Republican
40051,"Grady County",Oklahoma,25283,4536,20378,17.94,80.6,Republican
40053,"Grant County",Oklahoma,2125,295,1794,13.88,84.42,Republican
40055,"Greer County",Oklahoma,1836,304,1511,16.56,82.3,Republican
40057,"Harmon County",Oklahoma,882,165,709,18.71,80.39,Republican
40059,"Harper County",Oklahoma,1451,147,1284,10.13,88.49,Republican
40061,"Haskell County",Oklahoma,4936,718,4156,14.55,84.2,Republican
40063,"Hughes County",Oklahoma,4659,831,3744,17.84,80.36,Republican
40065,"Jackson County",Oklahoma,8053,1602,6295,19.89,78.17,Republican
40067,"Jefferson County",Oklahoma,2375,319,2020,13.43,85.05,Republican
40069,"Johnston County",Oklahoma,4230,684,3462,16.17,81.84,Republican
40071,"Kay County",Oklahoma,16913,4136,12483,24.45,73.81,Republican
40073,"Kingfisher County",Oklahoma,6754,923,5745,13.67,85.06,Republican
40075,"Kiowa County",Oklahoma,3278,658,2569,20.07,78.37,Republican
40077,"Latimer County",Oklahoma,4079,681,3356,16.7,82.28,Republican
40079,"Le Flore County",Oklahoma,18754,3184,15333,16.98,81.76,Republican
40081,"Lincoln County",Oklahoma,15465,2712,12495,17.54,80.8,Republican
40083,"Logan County",Oklahoma,24149,5901,17748,24.44,73.49,Republican
40085,"Love County",Oklahoma,4260,689,3510,16.17,82.39,Republican
40087,"McClain County",Oklahoma,21397,4031,17005,18.84,79.47,Republican
40089,"McCurtain County",Oklahoma,11309,1696,9485,15,83.87,Republican
40091,"McIntosh County",Oklahoma,8439,1937,6387,22.95,75.68,Republican
40093,"Major County",Oklahoma,3478,327,3087,9.4,88.76,Republican
40095,"Marshall County",Oklahoma,6589,1169,5348,17.74,81.17,Republican
