FIPS,State,State Code,County,Metro Area,Year,Median Rent,Efficiency,1BR,2BR,3BR,4BR,Entity ID
"39000","Ohio","OH","Muskingum County","Muskingum County, OH",2023,806,615,619,806,1062,1122,"3911999999"
"45000","South Carolina","SC","Cherokee County","Cherokee County, SC",2023,806,605,612,806,1042,1175,"4502199999"
"54000","West Virginia","WV","Upshur County","Upshur County, WV",2023,806,629,633,806,1004,1232,"5409799999"
"22000","Louisiana","LA","Lincoln Parish","Lincoln Parish, LA",2023,805,538,663,805,1050,1371,"2206199999"
"28000","Mississippi","MS","Newton County","Newton County, MS",2023,805,608,612,805,980,1081,"2810199999"
"20000","Kansas","KS","Atchison County","Atchison County, KS",2023,804,555,611,804,1092,1175,"2000599999"
"37000","North Carolina","NC","Vance County","Vance County, NC",2023,804,644,648,804,1040,1235,"3718199999"
"39000","Ohio","OH","Sandusky County","Sandusky County, OH",2023,804,594,648,804,1143,1203,"3914399999"
"01000","Alabama","AL","Coffee County","Coffee County, AL",2023,803,607,625,803,1141,1250,"0103199999"
"13000","Georgia","GA","Grady County","Grady County, GA",2023,803,606,610,803,1082,1105,"1313199999"
"20000","Kansas","KS","Clay County","Clay County, KS",2023,803,581,610,803,1141,1196,"2002799999"
"20000","Kansas","KS","Morris County","Morris County, KS",2023,803,595,614,803,977,1095,"2012799999"
"01000","Alabama","AL","Calhoun County","Anniston-Oxford-Jacksonville, AL MSA",2023,802,605,609,802,1088,1178,"0101599999"
"13000","Georgia","GA","Towns County","Towns County, GA",2023,801,673,687,801,1138,1364,"1328199999"
"47000","Tennessee","TN","Morgan County","Morgan County, TN HUD Metro FMR Area",2023,801,605,609,801,1112,1116,"4712999999"
"22000","Louisiana","LA","Iberville Parish","Iberville Parish, LA HUD Metro FMR Area",2023,800,687,708,800,1137,1308,"2204799999"
"29000","Missouri","MO","Bates County","Bates County, MO HUD Metro FMR Area",2023,800,604,608,800,1043,1317,"2901399999"
"40000","Oklahoma","OK","Jackson County","Jackson County, OK",2023,800,621,628,800,997,1247,"4006599999"
"51000","Virginia","VA","Page County","Page County, VA",2023,800,593,708,800,1039,1363,"5113999999"
"54000","West Virginia","WV","Lincoln County","Lincoln County, WV HUD Metro FMR Area",2023,800,590,649,800,974,1075,"5404399999"
"01000","Alabama","AL","Perry County","Perry County, AL",2023,799,604,707,799,972,1197,"0110599999"
"17000","Illinois","IL","Morgan County","Morgan County, IL",2023,799,548,607,799,1005,1231,"1713799999"
"54000","West Virginia","WV","Fayette County","Fayette County, WV HUD Metro FMR Area",2023,799,551,624,799,1075,1326,"5401999999"
"19000","Iowa","IA","Mahaska County","Mahaska County, IA",2023,798,629,642,798,971,1072,"1912399999"
"29000","Missouri","MO","Nodaway County","Nodaway County, MO",2023,798,607,627,798,996,1331,"2914799999"
"29000","Missouri","MO","Shannon County","Shannon County, MO",2023,798,588,606,798,971,1237,"2920399999"
"39000","Ohio","OH","Perry County","Perry County, OH HUD Metro FMR Area",2023,798,578,606,798,983,1072,"3912799999"
"40000","Oklahoma","OK","Pawnee County","Pawnee County, OK HUD Metro FMR Area",2023,798,534,625,798,1052,1359,"4011799999"
"05000","Arkansas","AR","Crawford County","Fort Smith, AR-OK HUD Metro FMR Area",2023,797,601,605,797,1102,1270,"0503399999"
"05000","Arkansas","AR","Sebastian County","Fort Smith, AR-OK HUD Metro FMR Area",2023,797,601,605,797,1102,1270,"0513199999"
"13000","Georgia","GA","Wilkes County","Wilkes County, GA",2023,797,601,605,797,1045,1071,"1331799999"
"17000","Illinois","IL","Putnam County","Putnam County, IL",2023,797,533,645,797,1044,1112,"1715599999"
"20000","Kansas","KS","Allen County","Allen County, KS",2023,797,564,605,797,970,1071,"2000199999"
"40000","Oklahoma","OK","Adair County","Adair County, OK",2023,797,609,613,797,1067,1071,"4000199999"
"40000","Oklahoma","OK","Alfalfa County","Alfalfa County, OK",2023,797,601,605,797,994,1170,"4000399999"
"40000","Oklahoma","OK","Atoka County","Atoka County, OK",2023,797,619,622,797,1101,1137,"4000599999"
"40000","Oklahoma","OK","Beaver County","Beaver County, OK",2023,797,619,620,797,1013,1133,"4000799999"
"40000","Oklahoma","OK","Blaine County","Blaine County, OK",2023,797,619,630,797,1009,1358,"4001199999"
"40000","Oklahoma","OK","Caddo County","Caddo County, OK",2023,797,558,605,797,970,1096,"4001599999"
"40000","Oklahoma","OK","Cimarron County","Cimarron County, OK",2023,797,619,620,797,1027,1170,"4002599999"
"40000","Oklahoma","OK","Coal County","Coal County, OK",2023,797,601,605,797,1064,1247,"4002999999"
"40000","Oklahoma","OK","Cotton County","Cotton County, OK HUD Metro FMR Area",2023,797,612,616,797,1043,1071,"4003399999"
"40000","Oklahoma","OK","Dewey County","Dewey County, OK",2023,797,601,605,797,1133,1358,"4004399999"
"40000","Oklahoma","OK","Garvin County","Garvin County, OK",2023,797,601,605,797,1043,1331,"4004999999"
"40000","Oklahoma","OK","Greer County","Greer County, OK",2023,797,601,605,797,1133,1170,"4005599999"
"40000","Oklahoma","OK","Harmon County","Harmon County, OK",2023,797,619,620,797,970,1170,"4005799999"
"40000","Oklahoma","OK","Harper County","Harper County, OK",2023,797,619,620,797,1128,1170,"4005999999"
"40000","Oklahoma","OK","Haskell County","Haskell County, OK",2023,797,602,605,797,1055,1252,"4006199999"
"40000","Oklahoma","OK","Hughes County","Hughes County, OK",2023,797,619,661,797,1057,1358,"4006399999"
"40000","Oklahoma","OK","Jefferson County","Jefferson County, OK",2023,797,601,605,797,1087,1197,"4006799999"
"40000","Oklahoma","OK","Johnston County","Johnston County, OK",2023,797,619,657,797,1034,1121,"4006999999"
"40000","Oklahoma","OK","Kay County","Kay County, OK",2023,797,533,605,797,1029,1082,"4007199999"
"40000","Oklahoma","OK","Kiowa County","Kiowa County, OK",2023,797,601,605,797,970,1081,"4007599999"
"40000","Oklahoma","OK","Latimer County","Latimer County, OK",2023,797,601,605,797,1007,1205,"4007799999"
"40000","Oklahoma","OK","Le Flore County","Le Flore County, OK",2023,797,628,632,797,1073,1145,"4007999999"
"40000","Oklahoma","OK","Lincoln County","Lincoln County, OK HUD Metro FMR Area",2023,797,683,687,797,1080,1084,"4008199999"
"40000","Oklahoma","OK","Major County","Major County, OK",2023,797,619,620,797,1062,1110,"4009399999"
"40000","Oklahoma","OK","Marshall County","Marshall County, OK",2023,797,601,605,797,998,1100,"4009599999"
"40000","Oklahoma","OK","McCurtain County","McCurtain County, OK",2023,797,574,635,797,1069,1220,"4008999999"
"40000","Oklahoma","OK","McIntosh County","McIntosh County, OK",2023,797,533,678,797,1133,1170,"4009199999"
"40000","Oklahoma","OK","Muskogee County","Muskogee County, OK",2023,797,604,616,797,1034,1298,"4010199999"
"40000","Oklahoma","OK","Noble County","Noble County, OK",2023,797,619,706,797,1133,1358,"4010399999"
"40000","Oklahoma","OK","Nowata County","Nowata County, OK",2023,797,601,605,797,1031,1170,"4010599999"
"40000","Oklahoma","OK","Okfuskee County","Okfuskee County, OK",2023,797,619,706,797,971,1245,"4010799999"
"40000","Oklahoma","OK","Okmulgee County","Okmulgee County, OK HUD Metro FMR Area",2023,797,601,605,797,1031,1255,"4011199999"
"40000","Oklahoma","OK","Ottawa County","Ottawa County, OK",2023,797,538,605,797,984,1080,"4011599999"
"40000","Oklahoma","OK","Pushmataha County","Pushmataha County, OK",2023,797,619,674,797,1133,1231,"4012799999"
"40000","Oklahoma","OK","Roger Mills County","Roger Mills County, OK",2023,797,619,620,797,970,1170,"4012999999"
"40000","Oklahoma","OK","Seminole County","Seminole County, OK",2023,797,533,624,797,995,1168,"4013399999"
"40000","Oklahoma","OK","Sequoyah County","Fort Smith, AR-OK HUD Metro FMR Area",2023,797,601,605,797,1102,1270,"4013599999"
"40000","Oklahoma","OK","Stephens County","Stephens County, OK",2023,797,639,643,797,1115,1269,"4013799999"
"40000","Oklahoma","OK","Tillman County","Tillman County, OK",2023,797,619,700,797,970,1204,"4014199999"
"40000","Oklahoma","OK","Washington County","Washington County, OK",2023,797,686,706,797,1131,1257,"4014799999"
"19000","Iowa","IA","Keokuk County","Keokuk County, IA",2023,796,582,631,796,992,1069,"1910799999"
"45000","South Carolina","SC","Clarendon County","Clarendon County, SC HUD Metro FMR Area",2023,796,601,605,796,975,1182,"4502799999"
"47000","Tennessee","TN","Crockett County","Crockett County, TN HUD Metro FMR Area",2023,796,592,605,796,999,1347,"4703399999"
"01000","Alabama","AL","Lawrence County","Decatur, AL MSA",2023,795,623,651,795,1038,1151,"0107999999"
"01000","Alabama","AL","Morgan County","Decatur, AL MSA",2023,795,623,651,795,1038,1151,"0110399999"
"19000","Iowa","IA","Adair County","Adair County, IA",2023,795,581,604,795,1071,1075,"1900199999"
"19000","Iowa","IA","Allamakee County","Allamakee County, IA",2023,795,581,604,795,1024,1109,"1900599999"
"19000","Iowa","IA","Appanoose County","Appanoose County, IA",2023,795,581,604,795,969,1186,"1900799999"
"19000","Iowa","IA","Audubon County","Audubon County, IA",2023,795,581,604,795,968,1068,"1900999999"
"19000","Iowa","IA","Benton County","Benton County, IA HUD Metro FMR Area",2023,795,600,604,795,1073,1128,"1901199999"
"19000","Iowa","IA","Butler County","Butler County, IA",2023,795,581,604,795,1058,1227,"1902399999"
"19000","Iowa","IA","Calhoun County","Calhoun County, IA",2023,795,581,647,795,984,1068,"1902599999"
"19000","Iowa","IA","Carroll County","Carroll County, IA",2023,795,551,604,795,1064,1068,"1902799999"
"19000","Iowa","IA","Cass County","Cass County, IA",2023,795,581,674,795,1033,1189,"1902999999"
"19000","Iowa","IA","Cherokee County","Cherokee County, IA",2023,795,581,704,795,1130,1354,"1903599999"
"19000","Iowa","IA","Chickasaw County","Chickasaw County, IA",2023,795,624,627,795,1130,1240,"1903799999"
"19000","Iowa","IA","Clayton County","Clayton County, IA",2023,795,532,604,795,992,1068,"1904399999"
"19000","Iowa","IA","Crawford County","Crawford County, IA",2023,795,581,675,795,1025,1205,"1904799999"
"19000","Iowa","IA","Davis County","Davis County, IA",2023,795,581,691,795,994,1069,"1905199999"
"19000","Iowa","IA","Decatur County","Decatur County, IA",2023,795,532,604,795,968,1354,"1905399999"
"19000","Iowa","IA","Delaware County","Delaware County, IA",2023,795,581,644,795,1020,1096,"1905599999"
"19000","Iowa","IA","Emmet County","Emmet County, IA",2023,795,581,612,795,1064,1068,"1906399999"
"19000","Iowa","IA","Fayette County","Fayette County, IA",2023,795,532,604,795,973,1278,"1906599999"
"19000","Iowa","IA","Floyd County","Floyd County, IA",2023,795,625,629,795,1064,1068,"1906799999"
"19000","Iowa","IA","Franklin County","Franklin County, IA",2023,795,581,604,795,1092,1109,"1906999999"
"19000","Iowa","IA","Fremont County","Fremont County, IA",2023,795,581,604,795,1056,1201,"1907199999"
"19000","Iowa","IA","Greene County","Greene County, IA",2023,795,581,604,795,1130,1221,"1907399999"
"19000","Iowa","IA","Hancock County","Hancock County, IA",2023,795,581,645,795,1096,1354,"1908199999"
"19000","Iowa","IA","Hardin County","Hardin County, IA",2023,795,581,604,795,1057,1130,"1908399999"
"19000","Iowa","IA","Howard County","Howard County, IA",2023,795,581,704,795,1045,1117,"1908999999"
"19000","Iowa","IA","Humboldt County","Humboldt County, IA",2023,795,581,651,795,1130,1138,"1909199999"
"19000","Iowa","IA","Ida County","Ida County, IA",2023,795,581,604,795,968,1068,"1909399999"
"19000","Iowa","IA","Iowa County","Iowa County, IA",2023,795,581,678,795,1130,1354,"1909599999"
"19000","Iowa","IA","Jackson County","Jackson County, IA",2023,795,581,604,795,1092,1173,"1909799999"
"19000","Iowa","IA","Jones County","Jones County, IA HUD Metro FMR Area",2023,795,532,604,795,1064,1068,"1910599999"
"19000","Iowa","IA","Kossuth County","Kossuth County, IA",2023,795,641,641,795,976,1068,"1910999999"
"19000","Iowa","IA","Louisa County","Louisa County, IA",2023,795,532,645,795,1028,1068,"1911599999"
"19000","Iowa","IA","Lyon County","Lyon County, IA",2023,795,581,702,795,968,1312,"1911999999"
"19000","Iowa","IA","Mitchell County","Mitchell County, IA",2023,795,581,604,795,968,1068,"1913199999"
"19000","Iowa","IA","Monona County","Monona County, IA",2023,795,600,604,795,968,1280,"1913399999"
"19000","Iowa","IA","Montgomery County","Montgomery County, IA",2023,795,581,604,795,968,1094,"1913799999"
"19000","Iowa","IA","O'Brien County","O'Brien County, IA",2023,795,581,616,795,1110,1114,"1914199999"
"19000","Iowa","IA","Osceola County","Osceola County, IA",2023,795,581,625,795,998,1068,"1914399999"
"19000","Iowa","IA","Page County","Page County, IA",2023,795,581,610,795,1007,1255,"1914599999"
"19000","Iowa","IA","Palo Alto County","Palo Alto County, IA",2023,795,581,604,795,973,1072,"1914799999"
"19000","Iowa","IA","Plymouth County","Plymouth County, IA",2023,795,597,652,795,1116,1120,"1914999999"
"19000","Iowa","IA","Pocahontas County","Pocahontas County, IA",2023,795,581,604,795,968,1068,"1915199999"
"19000","Iowa","IA","Sac County","Sac County, IA",2023,795,581,626,795,1130,1139,"1916199999"
"19000","Iowa","IA","Shelby County","Shelby County, IA",2023,795,581,676,795,1130,1304,"1916599999"
"19000","Iowa","IA","Taylor County","Taylor County, IA",2023,795,581,604,795,968,1100,"1917399999"
"19000","Iowa","IA","Union County","Union County, IA",2023,795,581,644,795,1082,1086,"1917599999"
"19000","Iowa","IA","Van Buren County","Van Buren County, IA",2023,795,581,704,795,1074,1211,"1917799999"
"19000","Iowa","IA","Wayne County","Wayne County, IA",2023,795,581,604,795,968,1068,"1918599999"
"19000","Iowa","IA","Webster County","Webster County, IA",2023,795,600,604,795,1116,1131,"1918799999"
"19000","Iowa","IA","Winnebago County","Winnebago County, IA",2023,795,581,608,795,1059,1150,"1918999999"
"19000","Iowa","IA","Winneshiek County","Winneshiek County, IA",2023,795,581,604,795,1064,1068,"1919199999"
"19000","Iowa","IA","Worth County","Worth County, IA",2023,795,581,640,795,1130,1354,"1919599999"
"19000","Iowa","IA","Wright County","Wright County, IA",2023,795,581,604,795,968,1068,"1919799999"
"51000","Virginia","VA","Bath County","Bath County, VA",2023,795,590,637,795,1052,1196,"5101799999"
"51000","Virginia","VA","Highland County","Highland County, VA",2023,795,590,637,795,1052,1196,"5109199999"
"51000","Virginia","VA","Tazewell County","Tazewell County, VA",2023,795,590,604,795,968,1155,"5118599999"
"01000","Alabama","AL","Greene County","Greene County, AL HUD Metro FMR Area",2023,794,623,627,794,966,1067,"0106399999"
"05000","Arkansas","AR","Baxter County","Baxter County, AR",2023,794,599,603,794,981,1130,"0500599999"
"17000","Illinois","IL","McDonough County","McDonough County, IL",2023,794,545,650,794,1078,1232,"1710999999"
"39000","Ohio","OH","Adams County","Adams County, OH",2023,794,587,603,794,999,1067,"3900199999"
"39000","Ohio","OH","Ashland County","Ashland County, OH",2023,794,531,603,794,1010,1288,"3900599999"
"39000","Ohio","OH","Ashtabula County","Ashtabula County, OH",2023,794,531,617,794,1021,1119,"3900799999"
"39000","Ohio","OH","Auglaize County","Auglaize County, OH",2023,794,641,645,794,1128,1310,"3901199999"
"39000","Ohio","OH","Columbiana County","Columbiana County, OH",2023,794,531,662,794,1048,1116,"3902999999"
"39000","Ohio","OH","Coshocton County","Coshocton County, OH",2023,794,587,637,794,1098,1214,"3903199999"
"39000","Ohio","OH","Crawford County","Crawford County, OH",2023,794,541,655,794,1033,1067,"3903399999"
"39000","Ohio","OH","Darke County","Darke County, OH",2023,794,587,682,794,1084,1137,"3903799999"
"39000","Ohio","OH","Gallia County","Gallia County, OH",2023,794,587,680,794,966,1155,"3905399999"
"39000","Ohio","OH","Hardin County","Hardin County, OH",2023,794,587,655,794,1021,1105,"3906599999"
"39000","Ohio","OH","Highland County","Highland County, OH",2023,794,587,646,794,1018,1187,"3907199999"
"39000","Ohio","OH","Hocking County","Hocking County, OH HUD Metro FMR Area",2023,794,602,606,794,1114,1118,"3907399999"
"39000","Ohio","OH","Holmes County","Holmes County, OH",2023,794,587,603,794,978,1067,"3907599999"
"39000","Ohio","OH","Jackson County","Jackson County, OH",2023,794,587,607,794,1091,1260,"3907999999"
"39000","Ohio","OH","Jefferson County","Weirton-Steubenville, WV-OH MSA",2023,794,619,623,794,1072,1151,"3908199999"
"39000","Ohio","OH","Mahoning County","Youngstown-Warren-Boardman, OH HUD Metro FMR Area",2023,794,573,632,794,1050,1113,"3909999999"
"39000","Ohio","OH","Meigs County","Meigs County, OH",2023,794,531,693,794,968,1352,"3910599999"
"39000","Ohio","OH","Mercer County","Mercer County, OH",2023,794,599,603,794,1063,1067,"3910799999"
"39000","Ohio","OH","Monroe County","Monroe County, OH",2023,794,587,651,794,1007,1095,"3911199999"
"39000","Ohio","OH","Morgan County","Morgan County, OH",2023,794,587,703,794,966,1232,"3911599999"
"39000","Ohio","OH","Noble County","Noble County, OH",2023,794,587,703,794,966,1119,"3912199999"
"39000","Ohio","OH","Paulding County","Paulding County, OH",2023,794,587,691,794,1079,1182,"3912599999"
"39000","Ohio","OH","Pike County","Pike County, OH",2023,794,587,606,794,978,1146,"3913199999"
"39000","Ohio","OH","Putnam County","Putnam County, OH",2023,794,587,665,794,966,1067,"3913799999"
"39000","Ohio","OH","Richland County","Mansfield, OH MSA",2023,794,554,620,794,1073,1258,"3913999999"
"39000","Ohio","OH","Scioto County","Scioto County, OH",2023,794,589,703,794,1109,1213,"3914599999"
"39000","Ohio","OH","Seneca County","Seneca County, OH",2023,794,585,624,794,989,1133,"3914799999"
"39000","Ohio","OH","Trumbull County","Youngstown-Warren-Boardman, OH HUD Metro FMR Area",2023,794,573,632,794,1050,1113,"3915599999"
"39000","Ohio","OH","Van Wert County","Van Wert County, OH",2023,794,587,612,794,1036,1067,"3916199999"
"39000","Ohio","OH","Vinton County","Vinton County, OH",2023,794,587,618,794,966,1102,"3916399999"
"39000","Ohio","OH","Washington County","Washington County, OH",2023,794,610,614,794,991,1130,"3916799999"
"39000","Ohio","OH","Williams County","Williams County, OH",2023,794,531,669,794,1007,1067,"3917199999"
"39000","Ohio","OH","Wyandot County","Wyandot County, OH",2023,794,587,652,794,966,1148,"3917599999"
"54000","West Virginia","WV","Brooke County","Weirton-Steubenville, WV-OH MSA",2023,794,619,623,794,1072,1151,"5400999999"
"54000","West Virginia","WV","Hancock County","Weirton-Steubenville, WV-OH MSA",2023,794,619,623,794,1072,1151,"5402999999"
"20000","Kansas","KS","Stanton County","Stanton County, KS",2023,793,588,602,793,1016,1124,"2018799999"
"21000","Kentucky","KY","Marion County","Marion County, KY",2023,793,598,602,793,965,1065,"2115599999"
"47000","Tennessee","TN","Hawkins County","Kingsport-Bristol-Bristol, TN-VA MSA",2023,793,583,627,793,1041,1170,"4707399999"
"47000","Tennessee","TN","Sullivan County","Kingsport-Bristol-Bristol, TN-VA MSA",2023,793,583,627,793,1041,1170,"4716399999"
"51000","Virginia","VA","Accomack County","Accomack County, VA",2023,793,588,702,793,1123,1351,"5100199999"
"51000","Virginia","VA","Bland County","Bland County, VA",2023,793,588,636,793,1127,1193,"5102199999"
"51000","Virginia","VA","Bristol city","Kingsport-Bristol-Bristol, TN-VA MSA",2023,793,583,627,793,1041,1170,"5152099999"
"51000","Virginia","VA","Brunswick County","Brunswick County, VA",2023,793,588,602,793,1104,1254,"5102599999"
"51000","Virginia","VA","Buchanan County","Buchanan County, VA",2023,793,687,702,793,997,1065,"5102799999"
"51000","Virginia","VA","Carroll County","Carroll County-Galax city, VA HUD Nonmetro FMR Area",2023,793,588,643,793,1120,1202,"5103599999"
"51000","Virginia","VA","Charlotte County","Charlotte County, VA",2023,793,588,602,793,1009,1255,"5103799999"
"51000","Virginia","VA","Danville city","Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",2023,793,530,625,793,1060,1179,"5159099999"
"51000","Virginia","VA","Dickenson County","Dickenson County, VA",2023,793,588,636,793,965,1199,"5105199999"
"51000","Virginia","VA","Floyd County","Floyd County, VA",2023,793,588,636,793,1127,1186,"5106399999"
"51000","Virginia","VA","Galax city","Carroll County-Galax city, VA HUD Nonmetro FMR Area",2023,793,588,643,793,1120,1202,"5164099999"
"51000","Virginia","VA","Giles County","Giles County, VA HUD Metro FMR Area",2023,793,665,702,793,1069,1101,"5107199999"
"51000","Virginia","VA","Grayson County","Grayson County, VA",2023,793,588,636,793,1116,1191,"5107799999"
"51000","Virginia","VA","Halifax County","Halifax County, VA",2023,793,588,637,793,1037,1084,"5108399999"
"51000","Virginia","VA","Henry County","Henry County-Martinsville city, VA HUD Nonmetro FMR Area",2023,793,598,602,793,984,1146,"5108999999"
"51000","Virginia","VA","Lee County","Lee County, VA",2023,793,588,675,793,1014,1173,"5110599999"
"51000","Virginia","VA","Martinsville city","Henry County-Martinsville city, VA HUD Nonmetro FMR Area",2023,793,598,602,793,984,1146,"5169099999"
"51000","Virginia","VA","Norton city","Wise County-Norton city, VA HUD Nonmetro FMR Area",2023,793,588,655,793,1091,1144,"5172099999"
"51000","Virginia","VA","Patrick County","Patrick County, VA",2023,793,588,702,793,995,1193,"5114199999"
"51000","Virginia","VA","Pittsylvania County","Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",2023,793,530,625,793,1060,1179,"5114399999"
"51000","Virginia","VA","Pulaski County","Pulaski County, VA HUD Metro FMR Area",2023,793,665,702,793,1103,1351,"5115599999"
"51000","Virginia","VA","Russell County","Russell County, VA",2023,793,588,602,793,972,1065,"5116799999"
"51000","Virginia","VA","Scott County","Kingsport-Bristol-Bristol, TN-VA MSA",2023,793,583,627,793,1041,1170,"5116999999"
"51000","Virginia","VA","Smyth County","Smyth County, VA",2023,793,530,681,793,1026,1351,"5117399999"
"51000","Virginia","VA","Surry County","Surry County, VA",2023,793,588,636,793,1127,1351,"5118199999"
"51000","Virginia","VA","Washington County","Kingsport-Bristol-Bristol, TN-VA MSA",2023,793,583,627,793,1041,1170,"5119199999"
"51000","Virginia","VA","Wise County","Wise County-Norton city, VA HUD Nonmetro FMR Area",2023,793,588,655,793,1091,1144,"5119599999"
"54000","West Virginia","WV","Wirt County","Parkersburg-Vienna, WV MSA",2023,793,668,672,793,1075,1131,"5410599999"
"54000","West Virginia","WV","Wood County","Parkersburg-Vienna, WV MSA",2023,793,668,672,793,1075,1131,"5410799999"
"17000","Illinois","IL","Ford County","Ford County, IL",2023,792,595,607,792,964,1064,"1705399999"
"20000","Kansas","KS","Dickinson County","Dickinson County, KS",2023,792,587,602,792,1061,1122,"2004199999"
"28000","Mississippi","MS","Simpson County","Simpson County, MS HUD Metro FMR Area",2023,792,530,686,792,1093,1349,"2812799999"
"29000","Missouri","MO","Johnson County","Johnson County, MO",2023,792,604,661,792,1126,1349,"2910199999"
"20000","Kansas","KS","Hodgeman County","Hodgeman County, KS",2023,791,586,601,791,1117,1121,"2008399999"
"28000","Mississippi","MS","Lowndes County","Lowndes County, MS",2023,791,644,648,791,1070,1276,"2808799999"
"37000","North Carolina","NC","Alexander County","Hickory-Lenoir-Morganton, NC MSA",2023,791,646,650,791,1033,1179,"3700399999"
"37000","North Carolina","NC","Burke County","Hickory-Lenoir-Morganton, NC MSA",2023,791,646,650,791,1033,1179,"3702399999"
"37000","North Carolina","NC","Caldwell County","Hickory-Lenoir-Morganton, NC MSA",2023,791,646,650,791,1033,1179,"3702799999"
"37000","North Carolina","NC","Catawba County","Hickory-Lenoir-Morganton, NC MSA",2023,791,646,650,791,1033,1179,"3703599999"
"45000","South Carolina","SC","Chester County","Chester County, SC HUD Metro FMR Area",2023,791,645,649,791,1124,1264,"4502399999"
"01000","Alabama","AL","Dallas County","Dallas County, AL",2023,790,597,600,790,961,1061,"0104799999"
"01000","Alabama","AL","Tallapoosa County","Tallapoosa County, AL",2023,790,598,600,790,1049,1076,"0112399999"
"13000","Georgia","GA","Gordon County","Gordon County, GA",2023,790,582,655,790,1107,1216,"1312999999"
"13000","Georgia","GA","Lincoln County","Lincoln County, GA HUD Metro FMR Area",2023,790,584,693,790,1057,1061,"1318199999"
"28000","Mississippi","MS","Clarke County","Clarke County, MS",2023,790,663,699,790,961,1061,"2802399999"
"47000","Tennessee","TN","Coffee County","Coffee County, TN",2023,790,600,604,790,1057,1327,"4703199999"
"05000","Arkansas","AR","Grant County","Grant County, AR HUD Metro FMR Area",2023,789,679,691,789,1005,1256,"0505399999"
"13000","Georgia","GA","Crisp County","Crisp County, GA",2023,789,663,673,789,960,1060,"1308199999"
"17000","Illinois","IL","Greene County","Greene County, IL",2023,789,541,599,789,960,1086,"1706199999"
"21000","Kentucky","KY","Nelson County","Nelson County, KY",2023,789,572,599,789,1119,1257,"2117999999"
"13000","Georgia","GA","Fannin County","Fannin County, GA",2023,788,662,666,788,1120,1146,"1311199999"
"20000","Kansas","KS","Anderson County","Anderson County, KS",2023,788,584,678,788,959,1276,"2000399999"
"20000","Kansas","KS","Barber County","Barber County, KS",2023,788,584,664,788,1034,1328,"2000799999"
"20000","Kansas","KS","Barton County","Barton County, KS",2023,788,584,637,788,1120,1237,"2000999999"
"20000","Kansas","KS","Brown County","Brown County, KS",2023,788,584,599,788,1043,1083,"2001399999"
"20000","Kansas","KS","Chase County","Chase County, KS",2023,788,584,599,788,959,1117,"2001799999"
"20000","Kansas","KS","Chautauqua County","Chautauqua County, KS",2023,788,558,599,788,1056,1117,"2001999999"
"20000","Kansas","KS","Cherokee County","Cherokee County, KS",2023,788,527,606,788,1028,1059,"2002199999"
"20000","Kansas","KS","Cheyenne County","Cheyenne County, KS",2023,788,584,696,788,985,1295,"2002399999"
"20000","Kansas","KS","Cloud County","Cloud County, KS",2023,788,584,599,788,959,1133,"2002999999"
"20000","Kansas","KS","Coffey County","Coffey County, KS",2023,788,578,662,788,1038,1183,"2003199999"
"20000","Kansas","KS","Comanche County","Comanche County, KS",2023,788,584,599,788,1010,1117,"2003399999"
"20000","Kansas","KS","Cowley County","Cowley County, KS",2023,788,527,599,788,1016,1152,"2003599999"
"20000","Kansas","KS","Decatur County","Decatur County, KS",2023,788,584,618,788,1120,1342,"2003999999"
"20000","Kansas","KS","Edwards County","Edwards County, KS",2023,788,584,599,788,959,1117,"2004799999"
"20000","Kansas","KS","Elk County","Elk County, KS",2023,788,584,624,788,1092,1117,"2004999999"
"20000","Kansas","KS","Ellsworth County","Ellsworth County, KS",2023,788,584,600,788,1055,1059,"2005399999"
"20000","Kansas","KS","Gove County","Gove County, KS",2023,788,584,685,788,959,1059,"2006399999"
"20000","Kansas","KS","Graham County","Graham County, KS",2023,788,584,599,788,1052,1117,"2006599999"
"20000","Kansas","KS","Grant County","Grant County, KS",2023,788,584,599,788,1067,1117,"2006799999"
"20000","Kansas","KS","Gray County","Gray County, KS",2023,788,584,659,788,973,1059,"2006999999"
"20000","Kansas","KS","Greeley County","Greeley County, KS",2023,788,584,690,788,1008,1117,"2007199999"
"20000","Kansas","KS","Greenwood County","Greenwood County, KS",2023,788,584,603,788,984,1117,"2007399999"
"20000","Kansas","KS","Hamilton County","Hamilton County, KS",2023,788,584,599,788,959,1139,"2007599999"
"20000","Kansas","KS","Harper County","Harper County, KS",2023,788,584,599,788,1001,1117,"2007799999"
"20000","Kansas","KS","Haskell County","Haskell County, KS",2023,788,584,599,788,960,1117,"2008199999"
"20000","Kansas","KS","Jewell County","Jewell County, KS",2023,788,584,698,788,1010,1117,"2008999999"
"20000","Kansas","KS","Kingman County","Kingman County, KS",2023,788,584,653,788,1120,1184,"2009599999"
"20000","Kansas","KS","Kiowa County","Kiowa County, KS",2023,788,584,599,788,959,1157,"2009799999"
"20000","Kansas","KS","Lincoln County","Lincoln County, KS",2023,788,584,599,788,959,1117,"2010599999"
"20000","Kansas","KS","Lyon County","Lyon County, KS",2023,788,527,599,788,1059,1218,"2011199999"
"20000","Kansas","KS","Marion County","Marion County, KS",2023,788,584,601,788,1054,1059,"2011599999"
